"mechanic_id","system","entry_type","entry_name","module","bundle","source_file","bytes","version_source","evidence"
"mechanic-c7bcd9ca154e0bfe","Objects-Gear","logic_or_ui_entry","GoodsItem","","logic/lua_logic_all.assetbundle","analisis/system-map/system-map.csv","46163","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-6652e4185d99590a","Objects-Gear","logic_or_ui_entry","GoodsItem_shenhe","","logic/lua_logic_11.assetbundle","analisis/system-map/system-map.csv","19989","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-f17897d3df1bf727","Objects-Gear","logic_or_ui_entry","GoodsItemBuyTipsItem","","logic/lua_logic_0.assetbundle","analisis/system-map/system-map.csv","5190","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-70428f7518c048f1","Objects-Gear","logic_or_ui_entry","GoodsItemBuyTipsView","","logic/lua_logic_0.assetbundle","analisis/system-map/system-map.csv","35682","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-3e3808b42e09fbc4","Objects-Gear","logic_or_ui_entry","GoodsItemTipsItem","","logic/lua_logic_0.assetbundle","analisis/system-map/system-map.csv","18270","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-bf64de61cdc4c327","Objects-Gear","logic_or_ui_entry","GoodsItemTipsView","","logic/lua_logic_0.assetbundle","analisis/system-map/system-map.csv","33119","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-728fb1d56a0f83a4","Objects-Gear","logic_or_ui_entry","GoodsItemTipsView_shenhe","","logic/lua_logic_11.assetbundle","analisis/system-map/system-map.csv","11027","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-ecde1a838bdaf113","Objects-Gear","logic_or_ui_entry","GoodsItemTipsView2","","logic/lua_logic_0.assetbundle","analisis/system-map/system-map.csv","17420","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-6f89ad41840ba960","Objects-Gear","logic_or_ui_entry","GoodsSourceItem","","logic/lua_logic_0.assetbundle","analisis/system-map/system-map.csv","1422","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-745a21de2b9672e0","Objects-Gear","logic_or_ui_entry","GoodsSwapBagLine","","logic/lua_logic_11.assetbundle","analisis/system-map/system-map.csv","1424","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-50f79d92f8586ddd","Objects-Gear","logic_or_ui_entry","GoodsSwapChatItem","","logic/lua_logic_11.assetbundle","analisis/system-map/system-map.csv","1808","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-487a862a4f110a01","Objects-Gear","logic_or_ui_entry","GoodsSwapInfoItem","","logic/lua_logic_11.assetbundle","analisis/system-map/system-map.csv","3810","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-10e47e2e159519bd","Objects-Gear","logic_or_ui_entry","GradeBossEquipIcon","","logic/lua_logic_6.assetbundle","analisis/system-map/system-map.csv","844","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-3622fc2d7813c902","Objects-Gear","logic_or_ui_entry","GradeBossFireItem","","logic/lua_logic_6.assetbundle","analisis/system-map/system-map.csv","885","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-7727e8209b082bf7","Objects-Gear","logic_or_ui_entry","GradeBossHosingSettingItem","","logic/lua_logic_6.assetbundle","analisis/system-map/system-map.csv","2187","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-377c40ecb34947b6","Objects-Gear","logic_or_ui_entry","GradeBossProgressItem","","logic/lua_logic_6.assetbundle","analisis/system-map/system-map.csv","1717","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-addcc0df03931272","Objects-Gear","logic_or_ui_entry","GradeBossTurntableItem","","logic/lua_logic_6.assetbundle","analisis/system-map/system-map.csv","560","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-0a24d0577ac858a4","Objects-Gear","logic_or_ui_entry","GradeBoxItem","","logic/lua_logic_6.assetbundle","analisis/system-map/system-map.csv","3612","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-3351c09867396a6f","Objects-Gear","logic_or_ui_entry","GreatChallengeModel","","logic/lua_logic_11.assetbundle","analisis/system-map/system-map.csv","4444","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-c090d116e97f60a1","Objects-Gear","logic_or_ui_entry","GuildAuctionItem","","logic/lua_logic_11.assetbundle","analisis/system-map/system-map.csv","12233","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-2559fbe461b042b8","Objects-Gear","logic_or_ui_entry","GuildBossFireItem","","logic/lua_logic_6.assetbundle","analisis/system-map/system-map.csv","983","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-ef7f9e271f875c0f","Objects-Gear","logic_or_ui_entry","GuildBossSuppressRecordItem","","logic/lua_logic_6.assetbundle","analisis/system-map/system-map.csv","1677","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-1c9946557938001a","Objects-Gear","logic_or_ui_entry","GuildBoxItem","","logic/lua_logic_11.assetbundle","analisis/system-map/system-map.csv","3345","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-caf5dd84d3b585f4","Objects-Gear","logic_or_ui_entry","GuildGroupApplyerItem","","logic/lua_logic_11.assetbundle","analisis/system-map/system-map.csv","2404","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-de43f08440ffaaaa","Objects-Gear","logic_or_ui_entry","GuildGroupConditionItem","","logic/lua_logic_11.assetbundle","analisis/system-map/system-map.csv","1123","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-616021674ca7dc42","Objects-Gear","logic_or_ui_entry","GuildGroupItem","","logic/lua_logic_11.assetbundle","analisis/system-map/system-map.csv","4656","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-07ff6b41dad18bf3","Objects-Gear","logic_or_ui_entry","GuildGroupRecommendItem","","logic/lua_logic_11.assetbundle","analisis/system-map/system-map.csv","1591","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-77e7bbae82de7c46","Objects-Gear","logic_or_ui_entry","GuildListBestItem","","logic/lua_logic_11.assetbundle","analisis/system-map/system-map.csv","1652","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-5363fcaad92128d0","Objects-Gear","logic_or_ui_entry","GuildListItem","","logic/lua_logic_11.assetbundle","analisis/system-map/system-map.csv","4450","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-aababc4eb4973215","Objects-Gear","logic_or_ui_entry","GuildMainBestItem","","logic/lua_logic_11.assetbundle","analisis/system-map/system-map.csv","4802","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-184db1dea30ca59e","Objects-Gear","logic_or_ui_entry","GuildMainContrItem","","logic/lua_logic_11.assetbundle","analisis/system-map/system-map.csv","2459","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-78bb8b124d154ad4","Objects-Gear","logic_or_ui_entry","GuildPastureFriendItem","","logic/lua_logic_11.assetbundle","analisis/system-map/system-map.csv","1656","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-6fa2b37541b5b622","Objects-Gear","logic_or_ui_entry","GuildPastureHelpItem","","logic/lua_logic_11.assetbundle","analisis/system-map/system-map.csv","1905","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-46aff3b4ac51668b","Objects-Gear","logic_or_ui_entry","GuildPastureListItem","","logic/lua_logic_11.assetbundle","analisis/system-map/system-map.csv","1765","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-d593fbc5f4ba41d3","Objects-Gear","logic_or_ui_entry","GuildPKOwnAwardItem","","logic/lua_logic_11.assetbundle","analisis/system-map/system-map.csv","1478","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-ff697ccf4aa7d44e","Objects-Gear","logic_or_ui_entry","GuildPKTaskItem","","logic/lua_logic_11.assetbundle","analisis/system-map/system-map.csv","4884","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-06a3891b27ad2fde","Objects-Gear","logic_or_ui_entry","GuildPlayingItem","","logic/lua_logic_11.assetbundle","analisis/system-map/system-map.csv","2593","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-a06d469cf8c0873b","Objects-Gear","logic_or_ui_entry","GuildWarAppointItem","","logic/lua_logic_11.assetbundle","analisis/system-map/system-map.csv","1276","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-c68d479c2922aea1","Objects-Gear","logic_or_ui_entry","GuildWarMineItem","","logic/lua_logic_11.assetbundle","analisis/system-map/system-map.csv","5017","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-5e920d5de8d72d04","Objects-Gear","logic_or_ui_entry","GuildWarResultItem","","logic/lua_logic_11.assetbundle","analisis/system-map/system-map.csv","2043","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-4efbe354a373d2b8","Objects-Gear","logic_or_ui_entry","GuildWarScroeRankItem","","logic/lua_logic_11.assetbundle","analisis/system-map/system-map.csv","845","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-faba94d42e9b90ac","Objects-Gear","logic_or_ui_entry","HadesDropOutItem","","logic/lua_logic_5.assetbundle","analisis/system-map/system-map.csv","2270","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-4ae333941c28862b","Objects-Gear","logic_or_ui_entry","HadesRankAwardItem","","logic/lua_logic_9.assetbundle","analisis/system-map/system-map.csv","1774","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-25810b9cd6347aea","Objects-Gear","logic_or_ui_entry","HadesRankInfoItem","","logic/lua_logic_9.assetbundle","analisis/system-map/system-map.csv","3088","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-aecf5c9008ee1a6f","Objects-Gear","logic_or_ui_entry","HadesRankItem","","logic/lua_logic_5.assetbundle","analisis/system-map/system-map.csv","5826","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-83685aae85dd1bb3","Objects-Gear","logic_or_ui_entry","HadesTargetItem","","logic/lua_logic_5.assetbundle","analisis/system-map/system-map.csv","2884","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-a480812f91861406","Objects-Gear","logic_or_ui_entry","HadesTourInviteItem","","logic/lua_logic_5.assetbundle","analisis/system-map/system-map.csv","2279","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-0388ba5b77f0d864","Objects-Gear","logic_or_ui_entry","HangeUpAwardItem","","logic/lua_logic_0.assetbundle","analisis/system-map/system-map.csv","1310","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-ed3c94ab30e27046","Objects-Gear","logic_or_ui_entry","HangeUpItem","","logic/lua_logic_0.assetbundle","analisis/system-map/system-map.csv","2121","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-4b17c7dfa7ee3d0f","Objects-Gear","logic_or_ui_entry","HeadUpLoadItem","","logic/lua_logic_1.assetbundle","analisis/system-map/system-map.csv","2368","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-4a41ba7bbc397a2d","Objects-Gear","logic_or_ui_entry","HeadUpLoadSurfaceItem","","logic/lua_logic_1.assetbundle","analisis/system-map/system-map.csv","3518","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-aaf758242e28e352","Objects-Gear","logic_or_ui_entry","HeroBossBoxItem","","logic/lua_logic_6.assetbundle","analisis/system-map/system-map.csv","3452","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-68e413122aa3b6a2","Objects-Gear","logic_or_ui_entry","HolidayRetrievalItem","","logic/lua_logic_5.assetbundle","analisis/system-map/system-map.csv","3823","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-53c3700a48abd533","Objects-Gear","logic_or_ui_entry","HolyTreeBagItem","","logic/lua_logic_0.assetbundle","analisis/system-map/system-map.csv","1830","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-7138930d934d5621","Objects-Gear","logic_or_ui_entry","HolyTreeCompackItem","","logic/lua_logic_0.assetbundle","analisis/system-map/system-map.csv","3782","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-42eded840f506a5d","Objects-Gear","logic_or_ui_entry","HolyTreeConditionItem","","logic/lua_logic_0.assetbundle","analisis/system-map/system-map.csv","1420","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-d16789d6bab8d54a","Objects-Gear","logic_or_ui_entry","HolyTreeEquipItem","","logic/lua_logic_0.assetbundle","analisis/system-map/system-map.csv","5986","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-58999e40e09f91c6","Objects-Gear","logic_or_ui_entry","HolyTreeForgeItem","","logic/lua_logic_0.assetbundle","analisis/system-map/system-map.csv","2530","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-323eb9819124e4c6","Objects-Gear","logic_or_ui_entry","HolyTreeForgeMaterial","","logic/lua_logic_0.assetbundle","analisis/system-map/system-map.csv","1815","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-cc04d248a38b2ea4","Objects-Gear","logic_or_ui_entry","HolyTreeWashItem","","logic/lua_logic_0.assetbundle","analisis/system-map/system-map.csv","3553","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-8dfebe7ba2e5243b","Objects-Gear","logic_or_ui_entry","HorseActiveRankItem","","logic/lua_logic_5.assetbundle","analisis/system-map/system-map.csv","5384","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-06d68164efb1b2cd","Objects-Gear","logic_or_ui_entry","HorseActivityTaskItem","","logic/lua_logic_5.assetbundle","analisis/system-map/system-map.csv","4878","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-4bba2a731b1f7858","Objects-Gear","logic_or_ui_entry","HorseAttrItem","","logic/lua_logic_0.assetbundle","analisis/system-map/system-map.csv","911","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-b9e9f383383b61fa","Objects-Gear","logic_or_ui_entry","HorseEquipBagRow","","logic/lua_logic_0.assetbundle","analisis/system-map/system-map.csv","1507","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-bc3198884ab8d4d5","Objects-Gear","logic_or_ui_entry","HorseEquipFusionItem","","logic/lua_logic_0.assetbundle","analisis/system-map/system-map.csv","2129","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-0277e8252f6af4ff","Objects-Gear","logic_or_ui_entry","HorseEquipFusionMaterial","","logic/lua_logic_0.assetbundle","analisis/system-map/system-map.csv","2347","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-667d46f6e93fe587","Objects-Gear","logic_or_ui_entry","HorseEquipFusionTips","","logic/lua_logic_0.assetbundle","analisis/system-map/system-map.csv","2202","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-9a417cbb24f3b704","Objects-Gear","logic_or_ui_entry","HorseEquipFusionTipsItem","","logic/lua_logic_0.assetbundle","analisis/system-map/system-map.csv","1344","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-9f1b57addaa9d05e","Objects-Gear","logic_or_ui_entry","HorseEquipFusionView","","logic/lua_logic_0.assetbundle","analisis/system-map/system-map.csv","8580","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-aea8dbadb4499f9f","Objects-Gear","logic_or_ui_entry","HorseEquipItem","","logic/lua_logic_0.assetbundle","analisis/system-map/system-map.csv","575","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-e1202c661c0a7e4d","Objects-Gear","logic_or_ui_entry","HorseEquipResolveView","","logic/lua_logic_0.assetbundle","analisis/system-map/system-map.csv","6405","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-6ace6a0e12a64b44","Objects-Gear","logic_or_ui_entry","HorseItem","","logic/lua_logic_0.assetbundle","analisis/system-map/system-map.csv","2806","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-929d5a3f0b68a314","Objects-Gear","logic_or_ui_entry","HorsePassItem","","logic/lua_logic_5.assetbundle","analisis/system-map/system-map.csv","7495","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-b044aea2aae236f9","Objects-Gear","logic_or_ui_entry","HorseRankCampItem","","logic/lua_logic_5.assetbundle","analisis/system-map/system-map.csv","3680","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-b9e8caad01d8675a","Objects-Gear","logic_or_ui_entry","HorseRankInfoItem","","logic/lua_logic_5.assetbundle","analisis/system-map/system-map.csv","3210","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-6de17170cea4329f","Objects-Gear","logic_or_ui_entry","HorseSlotItem","","logic/lua_logic_0.assetbundle","analisis/system-map/system-map.csv","5837","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-ba5f474a81b14a86","Objects-Gear","logic_or_ui_entry","HotSpringAwardItem","","logic/lua_logic_0.assetbundle","analisis/system-map/system-map.csv","2797","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-e56a19d5dc219ad7","Objects-Gear","logic_or_ui_entry","HotSpringAwardRankItem","","logic/lua_logic_0.assetbundle","analisis/system-map/system-map.csv","2007","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-c44aa967b83d3a7a","Objects-Gear","logic_or_ui_entry","HotSpringInviteItem","","logic/lua_logic_0.assetbundle","analisis/system-map/system-map.csv","1065","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-6fc96b6b3da14579","Objects-Gear","logic_or_ui_entry","HotSpringPointHallItem","","logic/lua_logic_0.assetbundle","analisis/system-map/system-map.csv","1483","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-8a38c0e0af6959c9","Objects-Gear","logic_or_ui_entry","HotSpringPointItem","","logic/lua_logic_0.assetbundle","analisis/system-map/system-map.csv","2328","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-9f677df5f90ee057","Objects-Gear","logic_or_ui_entry","HotSpringRankItem","","logic/lua_logic_0.assetbundle","analisis/system-map/system-map.csv","2681","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-016caf394bad2f23","Objects-Gear","logic_or_ui_entry","HotSpringSendBarrageItem","","logic/lua_logic_0.assetbundle","analisis/system-map/system-map.csv","2114","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-fb7a38f8720d212f","Objects-Gear","logic_or_ui_entry","HuntingLordItem","","logic/lua_logic_5.assetbundle","analisis/system-map/system-map.csv","3382","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-1af061b2baa73582","Objects-Gear","logic_or_ui_entry","IllusionAttrItem_shenhe","","logic/lua_logic_11.assetbundle","analisis/system-map/system-map.csv","2615","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-69b819a0a8d188d6","Objects-Gear","logic_or_ui_entry","IllusionColorItem","","logic/lua_logic_1.assetbundle","analisis/system-map/system-map.csv","12261","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-dfcd15744ce819c8","Objects-Gear","logic_or_ui_entry","IllusionEquipPanel","","logic/lua_logic_1.assetbundle","analisis/system-map/system-map.csv","62","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-532fc79a29d4e0ed","Objects-Gear","logic_or_ui_entry","IllusionItem","","logic/lua_logic_1.assetbundle","analisis/system-map/system-map.csv","7163","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-b2fb3194dd1fa7bb","Objects-Gear","logic_or_ui_entry","IllusionItem_shenhe","","logic/lua_logic_11.assetbundle","analisis/system-map/system-map.csv","6590","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-5d90c3c46b2ecf85","Objects-Gear","logic_or_ui_entry","IllusionSuitTabItem","","logic/lua_logic_1.assetbundle","analisis/system-map/system-map.csv","4766","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-7a4339e9613fd246","Objects-Gear","logic_or_ui_entry","IllusionSurfaceItem","","logic/lua_logic_1.assetbundle","analisis/system-map/system-map.csv","10115","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-07218d553bc879d6","Objects-Gear","logic_or_ui_entry","InteractItem","","logic/lua_logic_1.assetbundle","analisis/system-map/system-map.csv","4241","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-2496c171c9e3626d","Objects-Gear","logic_or_ui_entry","InvestItem","","logic/lua_logic_1.assetbundle","analisis/system-map/system-map.csv","3051","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-2a86438eb3d80bf1","Objects-Gear","logic_or_ui_entry","InvestListItem","","logic/lua_logic_1.assetbundle","analisis/system-map/system-map.csv","3321","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-6e735e5ea76a091a","Objects-Gear","logic_or_ui_entry","InvestTabItem","","logic/lua_logic_1.assetbundle","analisis/system-map/system-map.csv","592","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-0870911cad02a4a7","Objects-Gear","logic_or_ui_entry","LanguageManager","","logic/lua_logic_all.assetbundle","analisis/system-map/system-map.csv","4534","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-da051201e00138c2","Objects-Gear","logic_or_ui_entry","LevAwardsItem","","logic/lua_logic_4.assetbundle","analisis/system-map/system-map.csv","3612","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-b8cc1bf6ce8b5175","Objects-Gear","logic_or_ui_entry","LianLianKanGameGridItem","","logic/lua_logic_5.assetbundle","analisis/system-map/system-map.csv","2765","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-0288bcdd1c887350","Objects-Gear","logic_or_ui_entry","LimitDisCountGiftHarlfItem","","logic/lua_logic_4.assetbundle","analisis/system-map/system-map.csv","5309","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-5bb13071bd337a8e","Objects-Gear","logic_or_ui_entry","LimitDisCountGiftItem","","logic/lua_logic_4.assetbundle","analisis/system-map/system-map.csv","5848","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-0aae7dda95c03d1a","Objects-Gear","logic_or_ui_entry","LimitDiscountGiftTabItem","","logic/lua_logic_4.assetbundle","analisis/system-map/system-map.csv","4369","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-27613b1c28718fa1","Objects-Gear","logic_or_ui_entry","LimitDiscountItem","","logic/lua_logic_all.assetbundle","analisis/system-map/system-map.csv","6169","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-8214eab96cf44c00","Objects-Gear","logic_or_ui_entry","LimitTimeBuyItem","","logic/lua_logic_5.assetbundle","analisis/system-map/system-map.csv","5898","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-230a0c92870a1531","Objects-Gear","logic_or_ui_entry","LittleHelperItem","","logic/lua_logic_4.assetbundle","analisis/system-map/system-map.csv","971","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-7b3e431331eb07de","Objects-Gear","logic_or_ui_entry","LittleHelperUpgradeItem","","logic/lua_logic_4.assetbundle","analisis/system-map/system-map.csv","1473","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-7b0765f71952ae07","Objects-Gear","logic_or_ui_entry","LoginAwardItem","","logic/lua_logic_5.assetbundle","analisis/system-map/system-map.csv","3833","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-07ae0490f35b1aa1","Objects-Gear","logic_or_ui_entry","LoginDebugItem","","logic/lua_logic_4.assetbundle","analisis/system-map/system-map.csv","813","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-e15583eb42f6812b","Objects-Gear","logic_or_ui_entry","LoginNoticeTabItem","","logic/lua_logic_4.assetbundle","analisis/system-map/system-map.csv","1349","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-49ee85e830dd5ab0","Objects-Gear","logic_or_ui_entry","LoginSelectServerItem","","logic/lua_logic_4.assetbundle","analisis/system-map/system-map.csv","2931","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-fe9c02b7fc8778c2","Objects-Gear","logic_or_ui_entry","LoginSelectServerItem_New","","logic/lua_logic_4.assetbundle","analisis/system-map/system-map.csv","1514","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-11c45af0e0399d54","Objects-Gear","logic_or_ui_entry","LoginSelectServerLineItem","","logic/lua_logic_4.assetbundle","analisis/system-map/system-map.csv","1182","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-4d3ea359474f5bf7","Objects-Gear","logic_or_ui_entry","LoginSelectServerRoleItem","","logic/lua_logic_4.assetbundle","analisis/system-map/system-map.csv","3803","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-adf53bd365045f97","Objects-Gear","logic_or_ui_entry","LoginSelectServerSubItem_New","","logic/lua_logic_4.assetbundle","analisis/system-map/system-map.csv","3276","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-a64711d53078fa86","Objects-Gear","logic_or_ui_entry","LoginSelectServerTabItem","","logic/lua_logic_4.assetbundle","analisis/system-map/system-map.csv","1238","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-3ca7b53ee4652b4b","Objects-Gear","logic_or_ui_entry","LottoAccunmItem","","logic/lua_logic_4.assetbundle","analisis/system-map/system-map.csv","2456","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-c043c09b8bbeac9d","Objects-Gear","logic_or_ui_entry","LottoAloneBagItem","","logic/lua_logic_4.assetbundle","analisis/system-map/system-map.csv","1309","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-297ee42ec9aa3466","Objects-Gear","logic_or_ui_entry","LottoAloneBagWindow","","logic/lua_logic_4.assetbundle","analisis/system-map/system-map.csv","1872","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
"mechanic-b641c4cd78bc4459","Objects-Gear","logic_or_ui_entry","LottoBigRecordItem","","logic/lua_logic_4.assetbundle","analisis/system-map/system-map.csv","1952","Google Play LDPlayer","entrada de lÃ³gica/UI extraÃ­da"
