"object_id","record_type","category","internal_name","published_name","description","source_method","source_parameters","icon_path","bundle","width","height","evidence","version_source","source_file"
"89f92c31d012a99c","search_resource","shops","wanmengzhengfeng_rw_icon_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/wanmengzhengfeng_rw_icon_cn__texture_v2_cn__en__nationwar__small_tex_all__5e657a1395.png","texture_v2_cn/en/nationwar/small_tex_all.assetbundle","59","62","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"10d1d4a3b168fa97","search_resource","shops","wanmengzhengfeng_sd_icon_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/wanmengzhengfeng_sd_icon_cn__texture_v2_cn__en__nationwar__small_tex_all__aa3fb6e961.png","texture_v2_cn/en/nationwar/small_tex_all.assetbundle","59","62","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"5d57a35829e051d1","search_resource","shops","wanmengzhengfeng_shibaifang_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/wanmengzhengfeng_shibaifang_cn__texture_v2_cn__en__nationwar__small_tex_all__071eb2a79f.png","texture_v2_cn/en/nationwar/small_tex_all.assetbundle","98","51","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"5f0a29b6fadfa08d","search_resource","shops","wanmengzhengfeng_sjhg_icon_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/wanmengzhengfeng_sjhg_icon_cn__texture_v2_cn__en__nationwar__small_tex_all__5a78b649c3.png","texture_v2_cn/en/nationwar/small_tex_all.assetbundle","61","70","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"21ad89fcb979f7ba","search_resource","shops","wanmengzhengfeng_sjjl_icon_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/wanmengzhengfeng_sjjl_icon_cn__texture_v2_cn__en__nationwar__small_tex_all__8deda211d8.png","texture_v2_cn/en/nationwar/small_tex_all.assetbundle","65","79","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"4f29fa72a886d817","search_resource","shops","wanmengzhengfeng_sjjs_icon_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/wanmengzhengfeng_sjjs_icon_cn__texture_v2_cn__en__nationwar__small_tex_all__6190ac1de7.png","texture_v2_cn/en/nationwar/small_tex_all.assetbundle","61","70","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"ff9e18e049783250","search_resource","shops","wanmengzhengfeng_sl_icon_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/wanmengzhengfeng_sl_icon_cn__texture_v2_cn__en__nationwar__small_tex_all__30f94d8456.png","texture_v2_cn/en/nationwar/small_tex_all.assetbundle","72","68","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"5c33457e195dd929","search_resource","shops","wanmengzhengfeng_slxq_1","","","Shops y economía","","analisis/catalogos/contact-sheets/wanmengzhengfeng_slxq_1__texture_v2__nationwar__bossbg__small_tex_all__3fc45f1504.png","texture_v2/nationwar/bossbg/small_tex_all.assetbundle","156","100","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"cfb0689a84f5d25f","search_resource","shops","wanmengzhengfeng_slxq_2","","","Shops y economía","","analisis/catalogos/contact-sheets/wanmengzhengfeng_slxq_2__texture_v2__nationwar__bossbg__small_tex_all__2ccb9b4273.png","texture_v2/nationwar/bossbg/small_tex_all.assetbundle","156","100","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"e3b665e8bc2f4d61","search_resource","shops","wanmengzhengfeng_slxq_3","","","Shops y economía","","analisis/catalogos/contact-sheets/wanmengzhengfeng_slxq_3__texture_v2__nationwar__bossbg__small_tex_all__41d96d56b3.png","texture_v2/nationwar/bossbg/small_tex_all.assetbundle","156","100","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"112abd05495ac788","search_resource","shops","wanmengzhengfeng_wfsm_icon_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/wanmengzhengfeng_wfsm_icon_cn__texture_v2_cn__en__nationwar__small_tex_all__85920e8462.png","texture_v2_cn/en/nationwar/small_tex_all.assetbundle","76","70","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"1e9e7e5cd4b40017","search_resource","shops","wanmengzhengfeng_xj_icon_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/wanmengzhengfeng_xj_icon_cn__texture_v2_cn__en__nationwar__small_tex_all__0f7e8fed32.png","texture_v2_cn/en/nationwar/small_tex_all.assetbundle","55","57","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"520d19f7c5b82221","search_resource","shops","wanmengzhengfeng_zhxj_icon_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/wanmengzhengfeng_zhxj_icon_cn__texture_v2_cn__en__nationwar__small_tex_all__7deda540cd.png","texture_v2_cn/en/nationwar/small_tex_all.assetbundle","76","74","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"98f41283efcc2bf4","search_resource","shops","wanmengzhengfeng_zyt_icon_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/wanmengzhengfeng_zyt_icon_cn__texture_v2_cn__en__nationwar__small_tex_all__49094fa20d.png","texture_v2_cn/en/nationwar/small_tex_all.assetbundle","65","66","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"8d153dc730769508","search_resource","shops","wenquanhuodong_shibai_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/wenquanhuodong_shibai_cn__texture_v2_cn__en__guildpk__small_tex_all__fab2bb4aff.png","texture_v2_cn/en/guildpk/small_tex_all.assetbundle","203","126","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"b2330aca6f81583c","search_resource","shops","wenquanhuodong_shibai_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/wenquanhuodong_shibai_cn__texture_v2_cn__en__asyncarea__small_tex_all__33f0a3cf54.png","texture_v2_cn/en/asyncarea/small_tex_all.assetbundle","189","124","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"e0054bd2414a97bb","search_resource","shops","wenquanhuodong_shibai_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/wenquanhuodong_shibai_cn__texture_v2_cn__en__nineworld__small_tex_all__c67ff24c66.png","texture_v2_cn/en/nineworld/small_tex_all.assetbundle","203","126","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"cdb27c7955342394","search_resource","shops","wenquanhuodong_shibai_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/wenquanhuodong_shibai_cn__texture_v2_cn__en__pve__small_tex_all__b2cf68ae81.png","texture_v2_cn/en/pve/small_tex_all.assetbundle","203","126","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"9cc23c1ca4a9002a","search_resource","shops","wenquanhuodong_shibai_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/wenquanhuodong_shibai_cn__texture_v2_cn__en__commonalert__small_tex_all__b36cd59356.png","texture_v2_cn/en/commonalert/small_tex_all.assetbundle","203","126","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"b46deb037dde0ab1","search_resource","shops","wuhuipaihang_paihang_icon_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/wuhuipaihang_paihang_icon_cn__texture_v2_cn__en__danceactivity__small_tex_all__58f54845cf.png","texture_v2_cn/en/danceactivity/small_tex_all.assetbundle","63","70","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"4bb3a2a69ced04ce","search_resource","shops","wujinshenyuan_huidaodangqian_icon_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/wujinshenyuan_huidaodangqian_icon_cn__texture_v2_cn__en__tower__small_tex_all__a8aad51bd7.png","texture_v2_cn/en/tower/small_tex_all.assetbundle","84","54","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"d39ee0f9883b019c","search_resource","shops","wumianshenyuan_jiangliyulan_icon_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/wumianshenyuan_jiangliyulan_icon_cn__texture_v2_cn__en__mainuileft__small_tex_all__8095ad8681.png","texture_v2_cn/en/mainuileft/small_tex_all.assetbundle","73","67","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"61e516a287ac8270","search_resource","shops","wumianshenyuan_jiangliyulan_icon_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/wumianshenyuan_jiangliyulan_icon_cn__texture_v2_cn__en__tower__small_tex_all__7e1c0c2d7e.png","texture_v2_cn/en/tower/small_tex_all.assetbundle","73","67","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"d90f675036b46ff2","search_resource","shops","wumianshenyuan_jineng_icon_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/wumianshenyuan_jineng_icon_cn__texture_v2_cn__en__tower__small_tex_all__09878b47f6.png","texture_v2_cn/en/tower/small_tex_all.assetbundle","60","70","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"af5eea6549a27982","search_resource","shops","wumianshenyuan_meirijiangli_icon_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/wumianshenyuan_meirijiangli_icon_cn__texture_v2_cn__en__tower__small_tex_all__5d71439272.png","texture_v2_cn/en/tower/small_tex_all.assetbundle","72","70","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"6d6a2fed1a96fe06","search_resource","shops","wumianshenyuan_meirijiangli_icon_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/wumianshenyuan_meirijiangli_icon_cn__texture_v2_cn__en__relic__small_tex_all__b4a760944c.png","texture_v2_cn/en/relic/small_tex_all.assetbundle","72","70","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"ebfb05f6d115a209","search_resource","shops","wumianshenyuan_paihangbang_icon_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/wumianshenyuan_paihangbang_icon_cn__texture_v2_cn__en__tower__small_tex_all__d01a0e1f68.png","texture_v2_cn/en/tower/small_tex_all.assetbundle","77","70","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"339f9d55e0a23a82","search_resource","shops","wumianshenyuan_paihangbang_icon_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/wumianshenyuan_paihangbang_icon_cn__texture_v2_cn__en__asyncarea__small_tex_all__795f493405.png","texture_v2_cn/en/asyncarea/small_tex_all.assetbundle","79","72","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"bb9e2cf054356eed","search_resource","shops","wumianshenyuan_shoutong_icon_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/wumianshenyuan_shoutong_icon_cn__texture_v2_cn__en__tower__small_tex_all__fcde065540.png","texture_v2_cn/en/tower/small_tex_all.assetbundle","78","70","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"8e21f07fa5df4166","search_resource","shops","xiandaojingji_jlyl_icon_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xiandaojingji_jlyl_icon_cn__texture_v2_cn__en__asyncarea__small_tex_all__e0896b0564.png","texture_v2_cn/en/asyncarea/small_tex_all.assetbundle","78","72","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"6926df6be003d9df","search_resource","shops","xiandaojingji_nianya_btn_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xiandaojingji_nianya_btn_cn__texture_v2_cn__en__asyncarea__small_tex_all__11fc08ec35.png","texture_v2_cn/en/asyncarea/small_tex_all.assetbundle","90","93","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"f685b94424d2f2c9","search_resource","shops","xianlingmijing_laixi_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xianlingmijing_laixi_cn__texture_v2_cn__en__dungeonpirate__small_tex_all__2727ff2e80.png","texture_v2_cn/en/dungeonpirate/small_tex_all.assetbundle","494","114","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"60569dedc25b5c0e","search_resource","shops","xianlingmijing_laixi_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xianlingmijing_laixi_cn__texture_v2_cn__en__teamdungeon__small_tex_all__ad3e7cfcc7.png","texture_v2_cn/en/teamdungeon/small_tex_all.assetbundle","494","114","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"57eb32011101961d","search_resource","shops","xianlingmijing_zhuandong_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xianlingmijing_zhuandong_cn__texture_v2_cn__en__teamdungeon__small_tex_all__d7b231c31c.png","texture_v2_cn/en/teamdungeon/small_tex_all.assetbundle","87","36","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"93b835122daa139f","search_resource","shops","xianlingmijing_zhuandong_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xianlingmijing_zhuandong_cn__texture_v2_cn__en__dungeonpirate__small_tex_all__61f71f95c2.png","texture_v2_cn/en/dungeonpirate/small_tex_all.assetbundle","87","36","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"3ef6b4a1ad1a7385","search_resource","shops","xianmengdibao_dibao_icon_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xianmengdibao_dibao_icon_cn__texture_v2_cn__en__bag__small_tex_all__e3ccaa3424.png","texture_v2_cn/en/bag/small_tex_all.assetbundle","62","70","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"7774f8f5c9000c51","search_resource","shops","xianmengduijue_djjl_icon_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xianmengduijue_djjl_icon_cn__texture_v2_cn__en__guildpk__small_tex_all__8b753b9416.png","texture_v2_cn/en/guildpk/small_tex_all.assetbundle","77","80","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"1ff3290d7edff432","search_resource","shops","xianmengduijue_laba_icon_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xianmengduijue_laba_icon_cn__texture_v2_cn__en__guildpk__small_tex_all__189ab46ade.png","texture_v2_cn/en/guildpk/small_tex_all.assetbundle","60","70","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"8f79e3f5c9a5256a","search_resource","shops","xianmengshoulie_paihangbang_icon_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xianmengshoulie_paihangbang_icon_cn__texture_v2_cn__en__countryhunt__small_tex_all__47da213c1c.png","texture_v2_cn/en/countryhunt/small_tex_all.assetbundle","64","70","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"d42fd465375b3c53","search_resource","shops","xianmengzhanling_jihuozhanling_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xianmengzhanling_jihuozhanling_cn__texture_v2_cn__en__secretorder__small_tex_all__0254c2ecee.png","texture_v2_cn/en/secretorder/small_tex_all.assetbundle","303","104","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"258b7fc483ab1817","search_resource","shops","xianyuqiyuan_1.1_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xianyuqiyuan_1.1_cn__texture_v2_cn__en__afireactivity__small_tex_all__3f86f513f9.png","texture_v2_cn/en/afireactivity/small_tex_all.assetbundle","81","43","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"980231b8fb5d7d90","search_resource","shops","xianyuqiyuan_1.2_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xianyuqiyuan_1.2_cn__texture_v2_cn__en__afireactivity__small_tex_all__9b2e9418d6.png","texture_v2_cn/en/afireactivity/small_tex_all.assetbundle","81","44","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"3bd6ceb5a8af0bac","search_resource","shops","xianyuqiyuan_1.4_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xianyuqiyuan_1.4_cn__texture_v2_cn__en__afireactivity__small_tex_all__693be931e5.png","texture_v2_cn/en/afireactivity/small_tex_all.assetbundle","81","43","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"080c33a9b53c25aa","search_resource","shops","xianyuqiyuan_1.6_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xianyuqiyuan_1.6_cn__texture_v2_cn__en__afireactivity__small_tex_all__680de8fd59.png","texture_v2_cn/en/afireactivity/small_tex_all.assetbundle","81","44","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"4d0df458876bc2b8","search_resource","shops","xianyuqiyuan_1.8_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xianyuqiyuan_1.8_cn__texture_v2_cn__en__afireactivity__small_tex_all__4c98ba027a.png","texture_v2_cn/en/afireactivity/small_tex_all.assetbundle","81","44","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"196e19994599e934","search_resource","shops","xianyuqiyuan_11_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xianyuqiyuan_11_cn__texture_v2_cn__en__afirediamonddraw__small_tex_all__cae4932595.png","texture_v2_cn/en/afirediamonddraw/small_tex_all.assetbundle","81","43","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"3ba1f51515ff3205","search_resource","shops","xianyuqiyuan_12_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xianyuqiyuan_12_cn__texture_v2_cn__en__afirediamonddraw__small_tex_all__bc512f3853.png","texture_v2_cn/en/afirediamonddraw/small_tex_all.assetbundle","81","44","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"198fc56642834ee9","search_resource","shops","xianyuqiyuan_14_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xianyuqiyuan_14_cn__texture_v2_cn__en__afirediamonddraw__small_tex_all__51119c16eb.png","texture_v2_cn/en/afirediamonddraw/small_tex_all.assetbundle","81","43","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"c19c97badbc59aee","search_resource","shops","xianyuqiyuan_16_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xianyuqiyuan_16_cn__texture_v2_cn__en__afirediamonddraw__small_tex_all__4c6a1a293d.png","texture_v2_cn/en/afirediamonddraw/small_tex_all.assetbundle","81","44","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"6526a3f0eaf55b26","search_resource","shops","xianyuqiyuan_18_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xianyuqiyuan_18_cn__texture_v2_cn__en__afirediamonddraw__small_tex_all__c008a38aba.png","texture_v2_cn/en/afirediamonddraw/small_tex_all.assetbundle","81","44","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"7c7f3d2acc817f50","search_resource","shops","xianyuqiyuan_2.0_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xianyuqiyuan_2.0_cn__texture_v2_cn__en__afireactivity__small_tex_all__f1d0e19bf0.png","texture_v2_cn/en/afireactivity/small_tex_all.assetbundle","82","44","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"089306b5c202399f","search_resource","shops","xianyuqiyuan_2.5_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xianyuqiyuan_2.5_cn__texture_v2_cn__en__afireactivity__small_tex_all__e6e1f7084d.png","texture_v2_cn/en/afireactivity/small_tex_all.assetbundle","82","44","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"52f927354caa0f6a","search_resource","shops","xianyuqiyuan_20_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xianyuqiyuan_20_cn__texture_v2_cn__en__afirediamonddraw__small_tex_all__2a5eefafcf.png","texture_v2_cn/en/afirediamonddraw/small_tex_all.assetbundle","82","44","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"eea6703ab1a04e08","search_resource","shops","xianyuqiyuan_25_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xianyuqiyuan_25_cn__texture_v2_cn__en__afirediamonddraw__small_tex_all__756abff26d.png","texture_v2_cn/en/afirediamonddraw/small_tex_all.assetbundle","82","44","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"9f3185a8c08daddb","search_resource","shops","xianyuqiyuan_3.0_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xianyuqiyuan_3.0_cn__texture_v2_cn__en__afireactivity__small_tex_all__900529fd55.png","texture_v2_cn/en/afireactivity/small_tex_all.assetbundle","82","44","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"0da8a7bcc03c3bc1","search_resource","shops","xianyuqiyuan_30_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xianyuqiyuan_30_cn__texture_v2_cn__en__afirediamonddraw__small_tex_all__ac8b5ba1d3.png","texture_v2_cn/en/afirediamonddraw/small_tex_all.assetbundle","82","44","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"5ab99f07cc2e1d4f","search_resource","shops","xiershenyu_biaoti01_bg_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xiershenyu_biaoti01_bg_cn__texture_v2_cn__en__minigame__small_tex_all__4d42d35d0d.png","texture_v2_cn/en/minigame/small_tex_all.assetbundle","806","160","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"a23f5309a30042a4","search_resource","shops","xiershenyu_luck_bg_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xiershenyu_luck_bg_cn__texture_v2_cn__en__minigame__small_tex_all__81165556ae.png","texture_v2_cn/en/minigame/small_tex_all.assetbundle","74","60","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"229adeb419d3bfda","search_resource","shops","xiershenyu_shenyutiaozhan_icon_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xiershenyu_shenyutiaozhan_icon_cn__texture_v2_cn__en__boss__small_tex_all__0d75aff6d2.png","texture_v2_cn/en/boss/small_tex_all.assetbundle","80","76","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"423177050184bf0a","search_resource","shops","xiershenyu_shenyutiaozhan_icon_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xiershenyu_shenyutiaozhan_icon_cn__texture_v2_cn__en__realm__small_tex_all__563479468a.png","texture_v2_cn/en/realm/small_tex_all.assetbundle","80","76","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"7fa767610137d3fd","search_resource","shops","xiershenyu_yiqifu_bg_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xiershenyu_yiqifu_bg_cn__texture_v2_cn__en__minigame__small_tex_all__e3da9fdab4.png","texture_v2_cn/en/minigame/small_tex_all.assetbundle","228","61","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"d018faf0e472dc33","search_resource","shops","xinghe_beibao_icon_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xinghe_beibao_icon_cn__texture_v2_cn__en__starcore__small_tex_all__818a80cbca.png","texture_v2_cn/en/starcore/small_tex_all.assetbundle","56","72","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"731a9327f71cd79a","search_resource","shops","xinghe_hexingongming_icon_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xinghe_hexingongming_icon_cn__texture_v2_cn__en__starcore__small_tex_all__f3aeec57e3.png","texture_v2_cn/en/starcore/small_tex_all.assetbundle","96","72","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"566c9bebb3b2749e","search_resource","shops","xingyunniudan_quan_icon_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xingyunniudan_quan_icon_cn__texture_v2_cn__en__luckytwistegg__small_tex_all__52fade8250.png","texture_v2_cn/en/luckytwistegg/small_tex_all.assetbundle","70","81","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"b8adcd7146f22b2a","search_resource","shops","xingzuan_xingzuanshangcheng_icon_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xingzuan_xingzuanshangcheng_icon_cn__texture_v2_cn__en__activitywelfare__small_tex_all__19c11e75d8.png","texture_v2_cn/en/activitywelfare/small_tex_all.assetbundle","60","62","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"1b4e7b31e026eac7","search_resource","shops","xuanjue_shanchu_btn_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xuanjue_shanchu_btn_cn__texture_v2_cn__en__create__small_tex_all__8397e9dad7.png","texture_v2_cn/en/create/small_tex_all.assetbundle","62","67","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"340f7f11abfa6a74","search_resource","shops","xuanjue_yiyoujuese_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xuanjue_yiyoujuese_cn__texture_v2_cn__en__create__small_tex_all__638bda2730.png","texture_v2_cn/en/create/small_tex_all.assetbundle","271","38","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"d411634ca212186d","search_resource","shops","xuanshuiyaoyu_ditu_bg1","","","Shops y economía","","analisis/catalogos/contact-sheets/xuanshuiyaoyu_ditu_bg1__texture_v2__teamdungeon__small_tex_all__36615b6367.png","texture_v2/teamdungeon/small_tex_all.assetbundle","384","260","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"87f97d44075bffd2","search_resource","shops","xuanshuiyaoyu_ditu_bg2","","","Shops y economía","","analisis/catalogos/contact-sheets/xuanshuiyaoyu_ditu_bg2__texture_v2__teamdungeon__small_tex_all__f133180fce.png","texture_v2/teamdungeon/small_tex_all.assetbundle","384","260","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"d437dfef8a56a2c2","search_resource","shops","xuanshuiyaoyu_ditu_bg3","","","Shops y economía","","analisis/catalogos/contact-sheets/xuanshuiyaoyu_ditu_bg3__texture_v2__teamdungeon__small_tex_all__8974cb2610.png","texture_v2/teamdungeon/small_tex_all.assetbundle","384","260","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"04259dd1f526c021","search_resource","shops","xuanshuiyaoyu_ditu_bg4","","","Shops y economía","","analisis/catalogos/contact-sheets/xuanshuiyaoyu_ditu_bg4__texture_v2__teamdungeon__small_tex_all__092acdd1f6.png","texture_v2/teamdungeon/small_tex_all.assetbundle","384","260","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"2bb40ad8f9e52500","search_resource","shops","xuanyu_sp_icon_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xuanyu_sp_icon_cn__texture_v2_cn__en__starstone__small_tex_all__5345200188.png","texture_v2_cn/en/starstone/small_tex_all.assetbundle","78","69","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"bc8d691804ecf29e","search_resource","shops","xuanyu_sxzl_icon_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xuanyu_sxzl_icon_cn__texture_v2_cn__en__starstone__small_tex_all__f13a8f0c44.png","texture_v2_cn/en/starstone/small_tex_all.assetbundle","84","73","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"65c5d46b0947065e","search_resource","shops","xuanyu_zd_icon_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xuanyu_zd_icon_cn__texture_v2_cn__en__starstone__small_tex_all__594a368086.png","texture_v2_cn/en/starstone/small_tex_all.assetbundle","72","70","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"0a4ee9c348a57328","search_resource","shops","xuanyu_zdz_icon_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xuanyu_zdz_icon_cn__texture_v2_cn__en__starstone__small_tex_all__e2eb8eed47.png","texture_v2_cn/en/starstone/small_tex_all.assetbundle","48","61","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
"7d4ebae4bf03fc91","search_resource","shops","xuiyuanta_jlzs_icon_cn","","","Shops y economía","","analisis/catalogos/contact-sheets/xuiyuanta_jlzs_icon_cn__texture_v2_cn__en__wishtower__small_tex_all__12ddb014e3.png","texture_v2_cn/en/wishtower/small_tex_all.assetbundle","73","70","True","Google Play LDPlayer","analisis/catalogos/object-search-database.csv"
