"menu_id","entry_type","section","category","subcategory","entry_name","entry_count","source_file","bundle","bytes","version_source","evidence"
"menu-3100be6ab009a056","logic_entry","Objects-Gear","Objects-Gear","","data_chat_ft__voiceBag","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_3.assetbundle","307","Google Play LDPlayer","extraÃ­do del cliente"
"menu-3bd2cc011df58d86","logic_entry","Objects-Gear","Objects-Gear","","data_chat_ft__voiceBag","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_3.assetbundle","307","Google Play LDPlayer","extraÃ­do del cliente"
"menu-d66fde5acc7a38f7","logic_entry","Objects-Gear","Objects-Gear","","data_chat_id__emojiBag","1","analisis/system-map/system-map.csv","logic/lua_config_module_3.assetbundle","2659","Google Play LDPlayer","extraÃ­do del cliente"
"menu-d00333e73454a0e4","logic_entry","Objects-Gear","Objects-Gear","","data_chat_id__emojiBag","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_3.assetbundle","2654","Google Play LDPlayer","extraÃ­do del cliente"
"menu-258c9a096ef2e3f0","logic_entry","Objects-Gear","Objects-Gear","","data_chat_id__emojiBag","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_3.assetbundle","2737","Google Play LDPlayer","extraÃ­do del cliente"
"menu-31430b4b8dd6baf9","logic_entry","Objects-Gear","Objects-Gear","","data_chat_id__emojiBag","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_3.assetbundle","3271","Google Play LDPlayer","extraÃ­do del cliente"
"menu-7064907dbdf198f3","logic_entry","Objects-Gear","Objects-Gear","","data_chat_id__voiceBag","1","analisis/system-map/system-map.csv","logic/lua_config_module_3.assetbundle","304","Google Play LDPlayer","extraÃ­do del cliente"
"menu-77fdeff3e0537463","logic_entry","Objects-Gear","Objects-Gear","","data_chat_id__voiceBag","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_3.assetbundle","307","Google Play LDPlayer","extraÃ­do del cliente"
"menu-ee86a46712dc1edc","logic_entry","Objects-Gear","Objects-Gear","","data_chat_id__voiceBag","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_3.assetbundle","299","Google Play LDPlayer","extraÃ­do del cliente"
"menu-f9fc9622f8d10064","logic_entry","Objects-Gear","Objects-Gear","","data_chat_id__voiceBag","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_3.assetbundle","330","Google Play LDPlayer","extraÃ­do del cliente"
"menu-2e755a710c5821a6","logic_entry","Objects-Gear","Objects-Gear","","data_chat_ru__emojiBag","1","analisis/system-map/system-map.csv","logic/lua_config_module_3.assetbundle","2514","Google Play LDPlayer","extraÃ­do del cliente"
"menu-449b77bbab95019f","logic_entry","Objects-Gear","Objects-Gear","","data_chat_ru__emojiBag","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_3.assetbundle","2842","Google Play LDPlayer","extraÃ­do del cliente"
"menu-5c9d7df40fdab9e0","logic_entry","Objects-Gear","Objects-Gear","","data_chat_ru__emojiBag","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_3.assetbundle","2842","Google Play LDPlayer","extraÃ­do del cliente"
"menu-1d0a21d21656839f","logic_entry","Objects-Gear","Objects-Gear","","data_chat_ru__emojiBag","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_3.assetbundle","3271","Google Play LDPlayer","extraÃ­do del cliente"
"menu-e011129665bec3b8","logic_entry","Objects-Gear","Objects-Gear","","data_chat_ru__voiceBag","1","analisis/system-map/system-map.csv","logic/lua_config_module_3.assetbundle","294","Google Play LDPlayer","extraÃ­do del cliente"
"menu-264a75265425fb33","logic_entry","Objects-Gear","Objects-Gear","","data_chat_ru__voiceBag","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_3.assetbundle","322","Google Play LDPlayer","extraÃ­do del cliente"
"menu-2932b37f30588e8d","logic_entry","Objects-Gear","Objects-Gear","","data_chat_ru__voiceBag","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_3.assetbundle","322","Google Play LDPlayer","extraÃ­do del cliente"
"menu-3f64b356af66b2d4","logic_entry","Objects-Gear","Objects-Gear","","data_chat_ru__voiceBag","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_3.assetbundle","330","Google Play LDPlayer","extraÃ­do del cliente"
"menu-ec3b487a692e27ac","logic_entry","Objects-Gear","Objects-Gear","","data_compass__equip_exp","1","analisis/system-map/system-map.csv","logic/lua_config_module_3.assetbundle","1222","Google Play LDPlayer","extraÃ­do del cliente"
"menu-e1d7347db0cdfc56","logic_entry","Objects-Gear","Objects-Gear","","data_compass__equip_exp","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_3.assetbundle","1225","Google Play LDPlayer","extraÃ­do del cliente"
"menu-c95910bffd90f0c9","logic_entry","Objects-Gear","Objects-Gear","","data_compass__equip_exp","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_3.assetbundle","1225","Google Play LDPlayer","extraÃ­do del cliente"
"menu-fc0e626fc73218a4","logic_entry","Objects-Gear","Objects-Gear","","data_compass__equip_exp","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_3.assetbundle","1225","Google Play LDPlayer","extraÃ­do del cliente"
"menu-a4d8675465de7278","logic_entry","Objects-Gear","Objects-Gear","","data_compass__equip_get_soul","1","analisis/system-map/system-map.csv","logic/lua_config_module_3.assetbundle","10306","Google Play LDPlayer","extraÃ­do del cliente"
"menu-fd9394fb23a73244","logic_entry","Objects-Gear","Objects-Gear","","data_compass__equip_get_soul","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_3.assetbundle","10309","Google Play LDPlayer","extraÃ­do del cliente"
"menu-0aeaa1b6136a7c5d","logic_entry","Objects-Gear","Objects-Gear","","data_compass__equip_get_soul","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_3.assetbundle","10309","Google Play LDPlayer","extraÃ­do del cliente"
"menu-74ecbaa5ca1d049c","logic_entry","Objects-Gear","Objects-Gear","","data_compass__equip_get_soul","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_3.assetbundle","10309","Google Play LDPlayer","extraÃ­do del cliente"
"menu-825b8b92776292b5","logic_entry","Objects-Gear","Objects-Gear","","data_compass__equip_suit","1","analisis/system-map/system-map.csv","logic/lua_config_module_3.assetbundle","9892","Google Play LDPlayer","extraÃ­do del cliente"
"menu-37330b91d5962253","logic_entry","Objects-Gear","Objects-Gear","","data_compass__equip_suit","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_3.assetbundle","9895","Google Play LDPlayer","extraÃ­do del cliente"
"menu-ef4868c3b96dfebe","logic_entry","Objects-Gear","Objects-Gear","","data_compass__equip_suit","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_3.assetbundle","9895","Google Play LDPlayer","extraÃ­do del cliente"
"menu-f9a305ef4dc7c880","logic_entry","Objects-Gear","Objects-Gear","","data_compass__equip_suit","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_3.assetbundle","9895","Google Play LDPlayer","extraÃ­do del cliente"
"menu-d2be058bddce9604","logic_entry","Objects-Gear","Objects-Gear","","data_compass__equip_up","1","analisis/system-map/system-map.csv","logic/lua_config_module_3.assetbundle","11676","Google Play LDPlayer","extraÃ­do del cliente"
"menu-02cd7348070537fa","logic_entry","Objects-Gear","Objects-Gear","","data_compass__equip_up","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_3.assetbundle","11911","Google Play LDPlayer","extraÃ­do del cliente"
"menu-2a18f201124e379d","logic_entry","Objects-Gear","Objects-Gear","","data_compass__equip_up","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_3.assetbundle","11889","Google Play LDPlayer","extraÃ­do del cliente"
"menu-f1ee11251e76ffad","logic_entry","Objects-Gear","Objects-Gear","","data_compass__equip_up","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_3.assetbundle","14164","Google Play LDPlayer","extraÃ­do del cliente"
"menu-79f8528aae686eeb","logic_entry","Objects-Gear","Objects-Gear","","data_day_chargemore","1","analisis/system-map/system-map.csv","logic/lua_config_module_4.assetbundle","18740","Google Play LDPlayer","extraÃ­do del cliente"
"menu-ad36dc76281c56ea","logic_entry","Objects-Gear","Objects-Gear","","data_day_chargemore","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_4.assetbundle","18743","Google Play LDPlayer","extraÃ­do del cliente"
"menu-d8cea8fe6f6d5dc4","logic_entry","Objects-Gear","Objects-Gear","","data_day_chargemore","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_4.assetbundle","18743","Google Play LDPlayer","extraÃ­do del cliente"
"menu-9dfc3655c8950fb3","logic_entry","Objects-Gear","Objects-Gear","","data_day_chargemore","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_4.assetbundle","18743","Google Play LDPlayer","extraÃ­do del cliente"
"menu-04f895435150e0c4","logic_entry","Objects-Gear","Objects-Gear","","data_day_chargemore2","1","analisis/system-map/system-map.csv","logic/lua_config_module_4.assetbundle","11505","Google Play LDPlayer","extraÃ­do del cliente"
"menu-b09b784f603ffb8f","logic_entry","Objects-Gear","Objects-Gear","","data_day_chargemore2","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_4.assetbundle","11508","Google Play LDPlayer","extraÃ­do del cliente"
"menu-4e1cd6980b46da3b","logic_entry","Objects-Gear","Objects-Gear","","data_day_chargemore2","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_4.assetbundle","11508","Google Play LDPlayer","extraÃ­do del cliente"
"menu-e29a2cdaaca015c9","logic_entry","Objects-Gear","Objects-Gear","","data_day_chargemore2","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_4.assetbundle","11508","Google Play LDPlayer","extraÃ­do del cliente"
"menu-69ba298635cb85c6","logic_entry","Objects-Gear","Objects-Gear","","data_day_chargemore2_ru","1","analisis/system-map/system-map.csv","logic/lua_config_module_4.assetbundle","11511","Google Play LDPlayer","extraÃ­do del cliente"
"menu-a2948584ecb31599","logic_entry","Objects-Gear","Objects-Gear","","data_day_chargemore2_ru","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_4.assetbundle","11514","Google Play LDPlayer","extraÃ­do del cliente"
"menu-93182eec6a98a645","logic_entry","Objects-Gear","Objects-Gear","","data_day_chargemore2_ru","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_4.assetbundle","11514","Google Play LDPlayer","extraÃ­do del cliente"
"menu-64d1f2f3e2dce6ef","logic_entry","Objects-Gear","Objects-Gear","","data_day_chargemore2_ru","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_4.assetbundle","11514","Google Play LDPlayer","extraÃ­do del cliente"
"menu-98857a59f860a755","logic_entry","Objects-Gear","Objects-Gear","","data_day_chargemore3","1","analisis/system-map/system-map.csv","logic/lua_config_module_4.assetbundle","19587","Google Play LDPlayer","extraÃ­do del cliente"
"menu-015d6f9b9b7904be","logic_entry","Objects-Gear","Objects-Gear","","data_day_chargemore3","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_4.assetbundle","19590","Google Play LDPlayer","extraÃ­do del cliente"
"menu-3f20d9af8eeffcac","logic_entry","Objects-Gear","Objects-Gear","","data_day_chargemore3","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_4.assetbundle","19590","Google Play LDPlayer","extraÃ­do del cliente"
"menu-d6f3dec170041bb4","logic_entry","Objects-Gear","Objects-Gear","","data_day_chargemore3","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_4.assetbundle","19590","Google Play LDPlayer","extraÃ­do del cliente"
"menu-fa554314fe85c309","logic_entry","Objects-Gear","Objects-Gear","","data_demonDan__get_equip_slot_type","1","analisis/system-map/system-map.csv","logic/lua_config_module_4.assetbundle","340","Google Play LDPlayer","extraÃ­do del cliente"
"menu-2757311c78e18cf4","logic_entry","Objects-Gear","Objects-Gear","","data_demonDan__get_equip_slot_type","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_4.assetbundle","343","Google Play LDPlayer","extraÃ­do del cliente"
"menu-a19556521a301572","logic_entry","Objects-Gear","Objects-Gear","","data_demonDan__get_equip_slot_type","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_4.assetbundle","343","Google Play LDPlayer","extraÃ­do del cliente"
"menu-0320e468ade572ab","logic_entry","Objects-Gear","Objects-Gear","","data_demonDan__get_equip_slot_type","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_4.assetbundle","343","Google Play LDPlayer","extraÃ­do del cliente"
"menu-c616d2aa90f2a4f7","logic_entry","Objects-Gear","Objects-Gear","","data_dragon__equip_exp","1","analisis/system-map/system-map.csv","logic/lua_config_module_4.assetbundle","12331","Google Play LDPlayer","extraÃ­do del cliente"
"menu-426f38ffe1cd7c24","logic_entry","Objects-Gear","Objects-Gear","","data_dragon__equip_exp","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_4.assetbundle","12334","Google Play LDPlayer","extraÃ­do del cliente"
"menu-32c1457346bab475","logic_entry","Objects-Gear","Objects-Gear","","data_dragon__equip_exp","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_4.assetbundle","12334","Google Play LDPlayer","extraÃ­do del cliente"
"menu-a1e6326597df2986","logic_entry","Objects-Gear","Objects-Gear","","data_dragon__equip_exp","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_4.assetbundle","12334","Google Play LDPlayer","extraÃ­do del cliente"
"menu-ce4f32f3d076abad","logic_entry","Objects-Gear","Objects-Gear","","data_dragon__equip_mold","1","analisis/system-map/system-map.csv","logic/lua_config_module_4.assetbundle","67678","Google Play LDPlayer","extraÃ­do del cliente"
"menu-712e8089ee99f7be","logic_entry","Objects-Gear","Objects-Gear","","data_dragon__equip_mold","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_4.assetbundle","67681","Google Play LDPlayer","extraÃ­do del cliente"
"menu-a4f8f2aa023b949c","logic_entry","Objects-Gear","Objects-Gear","","data_dragon__equip_mold","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_4.assetbundle","67681","Google Play LDPlayer","extraÃ­do del cliente"
"menu-e41b64eee663c69b","logic_entry","Objects-Gear","Objects-Gear","","data_dragon__equip_mold","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_4.assetbundle","67681","Google Play LDPlayer","extraÃ­do del cliente"
"menu-364db208574f4d30","logic_entry","Objects-Gear","Objects-Gear","","data_dragon__equip_up","1","analisis/system-map/system-map.csv","logic/lua_config_module_4.assetbundle","7014","Google Play LDPlayer","extraÃ­do del cliente"
"menu-9eec91ce2ce0e708","logic_entry","Objects-Gear","Objects-Gear","","data_dragon__equip_up","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_4.assetbundle","7017","Google Play LDPlayer","extraÃ­do del cliente"
"menu-9bd223b07741449d","logic_entry","Objects-Gear","Objects-Gear","","data_dragon__equip_up","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_4.assetbundle","7017","Google Play LDPlayer","extraÃ­do del cliente"
"menu-b65ca509fecbd6ff","logic_entry","Objects-Gear","Objects-Gear","","data_dragon__equip_up","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_4.assetbundle","7017","Google Play LDPlayer","extraÃ­do del cliente"
"menu-47c447d26052e852","logic_entry","Objects-Gear","Objects-Gear","","data_dragon_old__equip_exp","1","analisis/system-map/system-map.csv","logic/lua_config_module_4.assetbundle","6534","Google Play LDPlayer","extraÃ­do del cliente"
"menu-f24a01a33a633b1b","logic_entry","Objects-Gear","Objects-Gear","","data_dragon_old__equip_exp","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_4.assetbundle","6537","Google Play LDPlayer","extraÃ­do del cliente"
"menu-28b4d36085657be9","logic_entry","Objects-Gear","Objects-Gear","","data_dragon_old__equip_exp","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_4.assetbundle","6537","Google Play LDPlayer","extraÃ­do del cliente"
"menu-a532b95cf90f3e90","logic_entry","Objects-Gear","Objects-Gear","","data_dragon_old__equip_exp","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_4.assetbundle","6537","Google Play LDPlayer","extraÃ­do del cliente"
"menu-d10c5b7aae7ffc02","logic_entry","Objects-Gear","Objects-Gear","","data_dragon_old__equip_mold","1","analisis/system-map/system-map.csv","logic/lua_config_module_4.assetbundle","33389","Google Play LDPlayer","extraÃ­do del cliente"
"menu-6685a71a4c94a198","logic_entry","Objects-Gear","Objects-Gear","","data_dragon_old__equip_mold","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_4.assetbundle","33392","Google Play LDPlayer","extraÃ­do del cliente"
"menu-c385fe9901b93eff","logic_entry","Objects-Gear","Objects-Gear","","data_dragon_old__equip_mold","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_4.assetbundle","33392","Google Play LDPlayer","extraÃ­do del cliente"
"menu-bccb3a9e6ec23fdd","logic_entry","Objects-Gear","Objects-Gear","","data_dragon_old__equip_mold","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_4.assetbundle","33392","Google Play LDPlayer","extraÃ­do del cliente"
"menu-b7f8cc0d3876eac0","logic_entry","Objects-Gear","Objects-Gear","","data_dragon_old__equip_up","1","analisis/system-map/system-map.csv","logic/lua_config_module_4.assetbundle","7897","Google Play LDPlayer","extraÃ­do del cliente"
"menu-10c19bd9dccf627d","logic_entry","Objects-Gear","Objects-Gear","","data_dragon_old__equip_up","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_4.assetbundle","7900","Google Play LDPlayer","extraÃ­do del cliente"
"menu-78926402f933310a","logic_entry","Objects-Gear","Objects-Gear","","data_dragon_old__equip_up","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_4.assetbundle","7900","Google Play LDPlayer","extraÃ­do del cliente"
"menu-f166e0d99e58d664","logic_entry","Objects-Gear","Objects-Gear","","data_dragon_old__equip_up","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_4.assetbundle","7900","Google Play LDPlayer","extraÃ­do del cliente"
"menu-47fbeb7c6bdd2229","logic_entry","Objects-Gear","Objects-Gear","","data_equip","1","analisis/system-map/system-map.csv","logic/lua_config_module_5.assetbundle","84","Google Play LDPlayer","extraÃ­do del cliente"
"menu-58855c5ab91f80ff","logic_entry","Objects-Gear","Objects-Gear","","data_equip","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_5.assetbundle","87","Google Play LDPlayer","extraÃ­do del cliente"
"menu-2712b8981afecde3","logic_entry","Objects-Gear","Objects-Gear","","data_equip","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_5.assetbundle","87","Google Play LDPlayer","extraÃ­do del cliente"
"menu-cefcbc3a6470c0c1","logic_entry","Objects-Gear","Objects-Gear","","data_equip","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_5.assetbundle","87","Google Play LDPlayer","extraÃ­do del cliente"
"menu-1167edb75e9013af","logic_entry","Objects-Gear","Objects-Gear","","data_equip_awakeNew","1","analisis/system-map/system-map.csv","logic/lua_config_module_5.assetbundle","339","Google Play LDPlayer","extraÃ­do del cliente"
"menu-8746b7eefd8f49bd","logic_entry","Objects-Gear","Objects-Gear","","data_equip_awakeNew","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_5.assetbundle","345","Google Play LDPlayer","extraÃ­do del cliente"
"menu-9fbedda4ec2c0579","logic_entry","Objects-Gear","Objects-Gear","","data_equip_awakeNew","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_5.assetbundle","345","Google Play LDPlayer","extraÃ­do del cliente"
"menu-c7804250472a9558","logic_entry","Objects-Gear","Objects-Gear","","data_equip_awakeNew","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_5.assetbundle","345","Google Play LDPlayer","extraÃ­do del cliente"
"menu-876ecffad73eb7d0","logic_entry","Objects-Gear","Objects-Gear","","data_equip_awakeNew__exp","1","analisis/system-map/system-map.csv","logic/lua_config_module_5.assetbundle","856","Google Play LDPlayer","extraÃ­do del cliente"
"menu-ccf42b9c3fd85f20","logic_entry","Objects-Gear","Objects-Gear","","data_equip_awakeNew__exp","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_5.assetbundle","859","Google Play LDPlayer","extraÃ­do del cliente"
"menu-19a4db25d41a6ab7","logic_entry","Objects-Gear","Objects-Gear","","data_equip_awakeNew__exp","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_5.assetbundle","859","Google Play LDPlayer","extraÃ­do del cliente"
"menu-618fbb992710256d","logic_entry","Objects-Gear","Objects-Gear","","data_equip_awakeNew__exp","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_5.assetbundle","859","Google Play LDPlayer","extraÃ­do del cliente"
"menu-f95330e4dd5f2f3d","logic_entry","Objects-Gear","Objects-Gear","","data_equip_awakeNew__grade","1","analisis/system-map/system-map.csv","logic/lua_config_module_5.assetbundle","51932","Google Play LDPlayer","extraÃ­do del cliente"
"menu-3d05b0fea2fdbd87","logic_entry","Objects-Gear","Objects-Gear","","data_equip_awakeNew__grade","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_5.assetbundle","51935","Google Play LDPlayer","extraÃ­do del cliente"
"menu-7e1556d771a17c4a","logic_entry","Objects-Gear","Objects-Gear","","data_equip_awakeNew__grade","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_5.assetbundle","51935","Google Play LDPlayer","extraÃ­do del cliente"
"menu-21460a293625ef9c","logic_entry","Objects-Gear","Objects-Gear","","data_equip_awakeNew__grade","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_5.assetbundle","51935","Google Play LDPlayer","extraÃ­do del cliente"
"menu-6c09639790330bc3","logic_entry","Objects-Gear","Objects-Gear","","data_equip_awakeNew__grid","1","analisis/system-map/system-map.csv","logic/lua_config_module_5.assetbundle","4256","Google Play LDPlayer","extraÃ­do del cliente"
"menu-85708a09231c19b6","logic_entry","Objects-Gear","Objects-Gear","","data_equip_awakeNew__grid","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_5.assetbundle","4259","Google Play LDPlayer","extraÃ­do del cliente"
"menu-b7332caf1ab44a5d","logic_entry","Objects-Gear","Objects-Gear","","data_equip_awakeNew__grid","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_5.assetbundle","4259","Google Play LDPlayer","extraÃ­do del cliente"
"menu-f5a17bf4348807c3","logic_entry","Objects-Gear","Objects-Gear","","data_equip_awakeNew__grid","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_5.assetbundle","4259","Google Play LDPlayer","extraÃ­do del cliente"
"menu-c31b269908fcf539","logic_entry","Objects-Gear","Objects-Gear","","data_equip_awakeNew__merge","1","analisis/system-map/system-map.csv","logic/lua_config_module_5.assetbundle","2648","Google Play LDPlayer","extraÃ­do del cliente"
"menu-6a57ae1f495f19cb","logic_entry","Objects-Gear","Objects-Gear","","data_equip_awakeNew__merge","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_5.assetbundle","2651","Google Play LDPlayer","extraÃ­do del cliente"
"menu-76e6eaa0e678586a","logic_entry","Objects-Gear","Objects-Gear","","data_equip_awakeNew__merge","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_5.assetbundle","2651","Google Play LDPlayer","extraÃ­do del cliente"
"menu-1c231ae9eef7598c","logic_entry","Objects-Gear","Objects-Gear","","data_equip_awakeNew__merge","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_5.assetbundle","2651","Google Play LDPlayer","extraÃ­do del cliente"
"menu-0a26e6e31e3c8883","logic_entry","Objects-Gear","Objects-Gear","","data_equip_awakeNew__system","1","analisis/system-map/system-map.csv","logic/lua_config_module_5.assetbundle","1332","Google Play LDPlayer","extraÃ­do del cliente"
"menu-786193c50df37ce9","logic_entry","Objects-Gear","Objects-Gear","","data_equip_awakeNew__system","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_5.assetbundle","1362","Google Play LDPlayer","extraÃ­do del cliente"
"menu-7f944758e89d34a7","logic_entry","Objects-Gear","Objects-Gear","","data_equip_awakeNew__system","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_5.assetbundle","1398","Google Play LDPlayer","extraÃ­do del cliente"
"menu-f6a6a0e8771c3520","logic_entry","Objects-Gear","Objects-Gear","","data_equip_awakeNew__system","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_5.assetbundle","1738","Google Play LDPlayer","extraÃ­do del cliente"
"menu-539ac8627bde7ecb","logic_entry","Objects-Gear","Objects-Gear","","data_equip_awakeNew_lv","1","analisis/system-map/system-map.csv","logic/lua_config_module_5.assetbundle","213215","Google Play LDPlayer","extraÃ­do del cliente"
"menu-9bf7af988d43d31a","logic_entry","Objects-Gear","Objects-Gear","","data_equip_awakeNew_lv","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_5.assetbundle","213218","Google Play LDPlayer","extraÃ­do del cliente"
"menu-07b11a5a3c1a5ccc","logic_entry","Objects-Gear","Objects-Gear","","data_equip_awakeNew_lv","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_5.assetbundle","213218","Google Play LDPlayer","extraÃ­do del cliente"
"menu-f6e7f530fe9eb537","logic_entry","Objects-Gear","Objects-Gear","","data_equip_awakeNew_lv","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_5.assetbundle","213218","Google Play LDPlayer","extraÃ­do del cliente"
"menu-289e09fff9798a43","logic_entry","Objects-Gear","Objects-Gear","","data_equip_change","1","analisis/system-map/system-map.csv","logic/lua_config_module_5.assetbundle","40497","Google Play LDPlayer","extraÃ­do del cliente"
"menu-f263f7c0f2b0fbb9","logic_entry","Objects-Gear","Objects-Gear","","data_equip_change","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_5.assetbundle","40500","Google Play LDPlayer","extraÃ­do del cliente"
"menu-ef0aec006572b0cd","logic_entry","Objects-Gear","Objects-Gear","","data_equip_change","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_5.assetbundle","40500","Google Play LDPlayer","extraÃ­do del cliente"
"menu-c45f701c3b505f20","logic_entry","Objects-Gear","Objects-Gear","","data_equip_change","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_5.assetbundle","40500","Google Play LDPlayer","extraÃ­do del cliente"
"menu-bf8937ab763ed665","logic_entry","Objects-Gear","Objects-Gear","","data_equip_effect","1","analisis/system-map/system-map.csv","logic/lua_config_module_5.assetbundle","394","Google Play LDPlayer","extraÃ­do del cliente"
"menu-f3407f650741572b","logic_entry","Objects-Gear","Objects-Gear","","data_equip_effect","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_5.assetbundle","397","Google Play LDPlayer","extraÃ­do del cliente"
"menu-05581966455c41b8","logic_entry","Objects-Gear","Objects-Gear","","data_equip_effect","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_5.assetbundle","397","Google Play LDPlayer","extraÃ­do del cliente"
"menu-94563749d0957ecb","logic_entry","Objects-Gear","Objects-Gear","","data_equip_effect","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_5.assetbundle","397","Google Play LDPlayer","extraÃ­do del cliente"
"menu-cacb42cd43903aa3","logic_entry","Objects-Gear","Objects-Gear","","data_equip_forge","1","analisis/system-map/system-map.csv","logic/lua_config_module_5.assetbundle","205","Google Play LDPlayer","extraÃ­do del cliente"
"menu-b86ec93039136973","logic_entry","Objects-Gear","Objects-Gear","","data_equip_forge","1","analisis/system-map/system-map.csv","logic/lua_config_module_en_5.assetbundle","211","Google Play LDPlayer","extraÃ­do del cliente"
"menu-3336dc6b9dc90b46","logic_entry","Objects-Gear","Objects-Gear","","data_equip_forge","1","analisis/system-map/system-map.csv","logic/lua_config_module_id_5.assetbundle","211","Google Play LDPlayer","extraÃ­do del cliente"
"menu-a19a0b79afe8ccd1","logic_entry","Objects-Gear","Objects-Gear","","data_equip_forge","1","analisis/system-map/system-map.csv","logic/lua_config_module_ru_5.assetbundle","211","Google Play LDPlayer","extraÃ­do del cliente"
