"id","recurso","bundle","textura_origen","imagen","estado"
"46012021","artresourcesv2/ui/texture/goods/46012021","ui/texture_v2/goods/goods_8_46012.assetbundle","46012021__629e638179__-6770653066264504721.png","assets/images/items/client-icons/46012021.png","copiada_desde_texture2d"
"46013001","artresourcesv2/ui/texture/goods/46013001","ui/texture_v2/goods/goods_8_46013.assetbundle","46013001__815f0d300a__-621103596687719956.png","assets/images/items/client-icons/46013001.png","copiada_desde_texture2d"
"46013011","artresourcesv2/ui/texture/goods/46013011","ui/texture_v2/goods/goods_8_46013.assetbundle","46013011__815f0d300a__6679597551662430779.png","assets/images/items/client-icons/46013011.png","copiada_desde_texture2d"
"46013021","artresourcesv2/ui/texture/goods/46013021","ui/texture_v2/goods/goods_8_46013.assetbundle","46013021__815f0d300a__-4328869416944239703.png","assets/images/items/client-icons/46013021.png","copiada_desde_texture2d"
"46014001","artresourcesv2/ui/texture/goods/46014001","ui/texture_v2/goods/goods_8_46014.assetbundle","46014001__c5079327d4__76180670215066854.png","assets/images/items/client-icons/46014001.png","copiada_desde_texture2d"
"46014011","artresourcesv2/ui/texture/goods/46014011","ui/texture_v2/goods/goods_8_46014.assetbundle","46014011__c5079327d4__-4223636602943117438.png","assets/images/items/client-icons/46014011.png","copiada_desde_texture2d"
"46014021","artresourcesv2/ui/texture/goods/46014021","ui/texture_v2/goods/goods_8_46014.assetbundle","46014021__c5079327d4__-4821814007895883801.png","assets/images/items/client-icons/46014021.png","copiada_desde_texture2d"
"46015001","artresourcesv2/ui/texture/goods/46015001","ui/texture_v2/goods/goods_8_46015.assetbundle","46015001__cbe6249f89__-7949707840653409818.png","assets/images/items/client-icons/46015001.png","copiada_desde_texture2d"
"46015011","artresourcesv2/ui/texture/goods/46015011","ui/texture_v2/goods/goods_8_46015.assetbundle","46015011__cbe6249f89__2093224251711476538.png","assets/images/items/client-icons/46015011.png","copiada_desde_texture2d"
"46015021","artresourcesv2/ui/texture/goods/46015021","ui/texture_v2/goods/goods_8_46015.assetbundle","46015021__cbe6249f89__2426713047210363343.png","assets/images/items/client-icons/46015021.png","copiada_desde_texture2d"
"46016001","artresourcesv2/ui/texture/goods/46016001","ui/texture_v2/goods/goods_8_46016.assetbundle","46016001__a2f42dc126__2553417600920768141.png","assets/images/items/client-icons/46016001.png","copiada_desde_texture2d"
"46016011","artresourcesv2/ui/texture/goods/46016011","ui/texture_v2/goods/goods_8_46016.assetbundle","46016011__a2f42dc126__-7194232866091122118.png","assets/images/items/client-icons/46016011.png","copiada_desde_texture2d"
"46016021","artresourcesv2/ui/texture/goods/46016021","ui/texture_v2/goods/goods_8_46016.assetbundle","46016021__a2f42dc126__-6881582249500905907.png","assets/images/items/client-icons/46016021.png","copiada_desde_texture2d"
"46022001","artresourcesv2/ui/texture/goods/46022001","ui/texture_v2/goods/goods_8_46022.assetbundle","46022001__9fd73521e9__4061309879163071764.png","assets/images/items/client-icons/46022001.png","copiada_desde_texture2d"
"46022002","artresourcesv2/ui/texture/goods/46022002","ui/texture_v2/goods/goods_8_46022.assetbundle","46022002__9fd73521e9__9043486949164826631.png","assets/images/items/client-icons/46022002.png","copiada_desde_texture2d"
"46022003","artresourcesv2/ui/texture/goods/46022003","ui/texture_v2/goods/goods_8_46022.assetbundle","46022003__9fd73521e9__-9023131931287289892.png","assets/images/items/client-icons/46022003.png","copiada_desde_texture2d"
"46022007","artresourcesv2/ui/texture/goods/46022007","ui/texture_v2/goods/goods_8_46022.assetbundle","46022007__9fd73521e9__162286847610915443.png","assets/images/items/client-icons/46022007.png","copiada_desde_texture2d"
"46022008","artresourcesv2/ui/texture/goods/46022008","ui/texture_v2/goods/goods_8_46022.assetbundle","46022008__9fd73521e9__133788831005526816.png","assets/images/items/client-icons/46022008.png","copiada_desde_texture2d"
"46022009","artresourcesv2/ui/texture/goods/46022009","ui/texture_v2/goods/goods_8_46022.assetbundle","46022009__9fd73521e9__-3364509226405545498.png","assets/images/items/client-icons/46022009.png","copiada_desde_texture2d"
"46022010","artresourcesv2/ui/texture/goods/46022010","ui/texture_v2/goods/goods_8_46022.assetbundle","46022010__9fd73521e9__-6015945525385820685.png","assets/images/items/client-icons/46022010.png","copiada_desde_texture2d"
"46022011","artresourcesv2/ui/texture/goods/46022011","ui/texture_v2/goods/goods_8_46022.assetbundle","46022011__9fd73521e9__-7917845380689454482.png","assets/images/items/client-icons/46022011.png","copiada_desde_texture2d"
"46022012","artresourcesv2/ui/texture/goods/46022012","ui/texture_v2/goods/goods_8_46022.assetbundle","46022012__9fd73521e9__-7657414951481823036.png","assets/images/items/client-icons/46022012.png","copiada_desde_texture2d"
"46022019","artresourcesv2/ui/texture/goods/46022019","ui/texture_v2/goods/goods_8_46022.assetbundle","46022019__9fd73521e9__-2736379020015280251.png","assets/images/items/client-icons/46022019.png","copiada_desde_texture2d"
"46022020","artresourcesv2/ui/texture/goods/46022020","ui/texture_v2/goods/goods_8_46022.assetbundle","46022020__9fd73521e9__-1786576646849132605.png","assets/images/items/client-icons/46022020.png","copiada_desde_texture2d"
"46022021","artresourcesv2/ui/texture/goods/46022021","ui/texture_v2/goods/goods_8_46022.assetbundle","46022021__9fd73521e9__4462394114112208311.png","assets/images/items/client-icons/46022021.png","copiada_desde_texture2d"
"46022025","artresourcesv2/ui/texture/goods/46022025","ui/texture_v2/goods/goods_8_46022.assetbundle","46022025__9fd73521e9__-393924833591669721.png","assets/images/items/client-icons/46022025.png","copiada_desde_texture2d"
"46022026","artresourcesv2/ui/texture/goods/46022026","ui/texture_v2/goods/goods_8_46022.assetbundle","46022026__9fd73521e9__-2525288049828299825.png","assets/images/items/client-icons/46022026.png","copiada_desde_texture2d"
"46022028","artresourcesv2/ui/texture/goods/46022028","ui/texture_v2/goods/goods_8_46022.assetbundle","46022028__9fd73521e9__852464837034261841.png","assets/images/items/client-icons/46022028.png","copiada_desde_texture2d"
"46022029","artresourcesv2/ui/texture/goods/46022029","ui/texture_v2/goods/goods_8_46022.assetbundle","46022029__9fd73521e9__-5402277843001804617.png","assets/images/items/client-icons/46022029.png","copiada_desde_texture2d"
"46022030","artresourcesv2/ui/texture/goods/46022030","ui/texture_v2/goods/goods_8_46022.assetbundle","46022030__9fd73521e9__-8605794346709173410.png","assets/images/items/client-icons/46022030.png","copiada_desde_texture2d"
"46022032","artresourcesv2/ui/texture/goods/46022032","ui/texture_v2/goods/goods_8_46022.assetbundle","46022032__9fd73521e9__-2703680739823457595.png","assets/images/items/client-icons/46022032.png","copiada_desde_texture2d"
"46022035","artresourcesv2/ui/texture/goods/46022035","ui/texture_v2/goods/goods_8_46022.assetbundle","46022035__9fd73521e9__-7098853403591051132.png","assets/images/items/client-icons/46022035.png","copiada_desde_texture2d"
"46022036","artresourcesv2/ui/texture/goods/46022036","ui/texture_v2/goods/goods_8_46022.assetbundle","46022036__9fd73521e9__304015706349646027.png","assets/images/items/client-icons/46022036.png","copiada_desde_texture2d"
"46022037","artresourcesv2/ui/texture/goods/46022037","ui/texture_v2/goods/goods_8_46022.assetbundle","46022037__9fd73521e9__5486420713149937771.png","assets/images/items/client-icons/46022037.png","copiada_desde_texture2d"
"46022038","artresourcesv2/ui/texture/goods/46022038","ui/texture_v2/goods/goods_8_46022.assetbundle","46022038__9fd73521e9__-668276727453088245.png","assets/images/items/client-icons/46022038.png","copiada_desde_texture2d"
"46022039","artresourcesv2/ui/texture/goods/46022039","ui/texture_v2/goods/goods_8_46022.assetbundle","46022039__9fd73521e9__-7547542972874901160.png","assets/images/items/client-icons/46022039.png","copiada_desde_texture2d"
"46022040","artresourcesv2/ui/texture/goods/46022040","ui/texture_v2/goods/goods_8_46022.assetbundle","46022040__9fd73521e9__4451919852274191929.png","assets/images/items/client-icons/46022040.png","copiada_desde_texture2d"
"46022041","artresourcesv2/ui/texture/goods/46022041","ui/texture_v2/goods/goods_8_46022.assetbundle","46022041__9fd73521e9__-7933399887751390736.png","assets/images/items/client-icons/46022041.png","copiada_desde_texture2d"
"46022042","artresourcesv2/ui/texture/goods/46022042","ui/texture_v2/goods/goods_8_46022.assetbundle","46022042__9fd73521e9__-3530569966934363404.png","assets/images/items/client-icons/46022042.png","copiada_desde_texture2d"
"46022043","artresourcesv2/ui/texture/goods/46022043","ui/texture_v2/goods/goods_8_46022.assetbundle","46022043__9fd73521e9__8857980056450203478.png","assets/images/items/client-icons/46022043.png","copiada_desde_texture2d"
"46022044","artresourcesv2/ui/texture/goods/46022044","ui/texture_v2/goods/goods_8_46022.assetbundle","46022044__9fd73521e9__5309876213968325156.png","assets/images/items/client-icons/46022044.png","copiada_desde_texture2d"
"46022045","artresourcesv2/ui/texture/goods/46022045","ui/texture_v2/goods/goods_8_46022.assetbundle","46022045__9fd73521e9__3757267642085115640.png","assets/images/items/client-icons/46022045.png","copiada_desde_texture2d"
"46022046","artresourcesv2/ui/texture/goods/46022046","ui/texture_v2/goods/goods_8_46022.assetbundle","46022046__9fd73521e9__4172311532848190627.png","assets/images/items/client-icons/46022046.png","copiada_desde_texture2d"
"46022047","artresourcesv2/ui/texture/goods/46022047","ui/texture_v2/goods/goods_8_46022.assetbundle","46022047__9fd73521e9__5324151226760339401.png","assets/images/items/client-icons/46022047.png","copiada_desde_texture2d"
"46022048","artresourcesv2/ui/texture/goods/46022048","ui/texture_v2/goods/goods_8_46022.assetbundle","46022048__9fd73521e9__7449409170110208408.png","assets/images/items/client-icons/46022048.png","copiada_desde_texture2d"
"46022049","artresourcesv2/ui/texture/goods/46022049","ui/texture_v2/goods/goods_8_46022.assetbundle","46022049__9fd73521e9__5597139248225561563.png","assets/images/items/client-icons/46022049.png","copiada_desde_texture2d"
"46022050","artresourcesv2/ui/texture/goods/46022050","ui/texture_v2/goods/goods_8_46022.assetbundle","46022050__9fd73521e9__-5652517524400720916.png","assets/images/items/client-icons/46022050.png","copiada_desde_texture2d"
"46022051","artresourcesv2/ui/texture/goods/46022051","ui/texture_v2/goods/goods_8_46022.assetbundle","46022051__9fd73521e9__-3319773035740511599.png","assets/images/items/client-icons/46022051.png","copiada_desde_texture2d"
"46022052","artresourcesv2/ui/texture/goods/46022052","ui/texture_v2/goods/goods_8_46022.assetbundle","46022052__9fd73521e9__-60830471650496506.png","assets/images/items/client-icons/46022052.png","copiada_desde_texture2d"
"46022053","artresourcesv2/ui/texture/goods/46022053","ui/texture_v2/goods/goods_8_46022.assetbundle","46022053__9fd73521e9__6225343466667451448.png","assets/images/items/client-icons/46022053.png","copiada_desde_texture2d"
"46022054","artresourcesv2/ui/texture/goods/46022054","ui/texture_v2/goods/goods_8_46022.assetbundle","46022054__9fd73521e9__-7166769896229153958.png","assets/images/items/client-icons/46022054.png","copiada_desde_texture2d"
"46022055","artresourcesv2/ui/texture/goods/46022055","ui/texture_v2/goods/goods_8_46022.assetbundle","46022055__9fd73521e9__7422146779845633488.png","assets/images/items/client-icons/46022055.png","copiada_desde_texture2d"
"46022056","artresourcesv2/ui/texture/goods/46022056","ui/texture_v2/goods/goods_8_46022.assetbundle","46022056__9fd73521e9__-4393493950302647639.png","assets/images/items/client-icons/46022056.png","copiada_desde_texture2d"
"46022057","artresourcesv2/ui/texture/goods/46022057","ui/texture_v2/goods/goods_8_46022.assetbundle","46022057__9fd73521e9__-8381446437732416773.png","assets/images/items/client-icons/46022057.png","copiada_desde_texture2d"
"46022058","artresourcesv2/ui/texture/goods/46022058","ui/texture_v2/goods/goods_8_46022.assetbundle","46022058__9fd73521e9__6620224192985560837.png","assets/images/items/client-icons/46022058.png","copiada_desde_texture2d"
"46022059","artresourcesv2/ui/texture/goods/46022059","ui/texture_v2/goods/goods_8_46022.assetbundle","46022059__9fd73521e9__6609056917913299611.png","assets/images/items/client-icons/46022059.png","copiada_desde_texture2d"
"46022060","artresourcesv2/ui/texture/goods/46022060","ui/texture_v2/goods/goods_8_46022.assetbundle","46022060__9fd73521e9__5866851358388260762.png","assets/images/items/client-icons/46022060.png","copiada_desde_texture2d"
"46022061","artresourcesv2/ui/texture/goods/46022061","ui/texture_v2/goods/goods_8_46022.assetbundle","46022061__9fd73521e9__7440029047750554676.png","assets/images/items/client-icons/46022061.png","copiada_desde_texture2d"
"46022062","artresourcesv2/ui/texture/goods/46022062","ui/texture_v2/goods/goods_8_46022.assetbundle","46022062__9fd73521e9__5202298887568301166.png","assets/images/items/client-icons/46022062.png","copiada_desde_texture2d"
"46022063","artresourcesv2/ui/texture/goods/46022063","ui/texture_v2/goods/goods_8_46022.assetbundle","46022063__9fd73521e9__-9088778264827257855.png","assets/images/items/client-icons/46022063.png","copiada_desde_texture2d"
"46022064","artresourcesv2/ui/texture/goods/46022064","ui/texture_v2/goods/goods_8_46022.assetbundle","46022064__9fd73521e9__-5052479742133274319.png","assets/images/items/client-icons/46022064.png","copiada_desde_texture2d"
"46022065","artresourcesv2/ui/texture/goods/46022065","ui/texture_v2/goods/goods_8_46022.assetbundle","46022065__9fd73521e9__2041482319153376183.png","assets/images/items/client-icons/46022065.png","copiada_desde_texture2d"
"46022066","artresourcesv2/ui/texture/goods/46022066","ui/texture_v2/goods/goods_8_46022.assetbundle","46022066__9fd73521e9__7619946367990810381.png","assets/images/items/client-icons/46022066.png","copiada_desde_texture2d"
"46022067","artresourcesv2/ui/texture/goods/46022067","ui/texture_v2/goods/goods_8_46022.assetbundle","46022067__9fd73521e9__-3214064237620590320.png","assets/images/items/client-icons/46022067.png","copiada_desde_texture2d"
"46022068","artresourcesv2/ui/texture/goods/46022068","ui/texture_v2/goods/goods_8_46022.assetbundle","46022068__9fd73521e9__-4912935516358163438.png","assets/images/items/client-icons/46022068.png","copiada_desde_texture2d"
"46022069","artresourcesv2/ui/texture/goods/46022069","ui/texture_v2/goods/goods_8_46022.assetbundle","46022069__9fd73521e9__5015729288575376103.png","assets/images/items/client-icons/46022069.png","copiada_desde_texture2d"
"46022070","artresourcesv2/ui/texture/goods/46022070","ui/texture_v2/goods/goods_8_46022.assetbundle","46022070__9fd73521e9__3490725439698580035.png","assets/images/items/client-icons/46022070.png","copiada_desde_texture2d"
"46022071","artresourcesv2/ui/texture/goods/46022071","ui/texture_v2/goods/goods_8_46022.assetbundle","46022071__9fd73521e9__5094951386984628889.png","assets/images/items/client-icons/46022071.png","copiada_desde_texture2d"
"46022072","artresourcesv2/ui/texture/goods/46022072","ui/texture_v2/goods/goods_8_46022.assetbundle","46022072__9fd73521e9__-1162102827113867123.png","assets/images/items/client-icons/46022072.png","copiada_desde_texture2d"
"46022073","artresourcesv2/ui/texture/goods/46022073","ui/texture_v2/goods/goods_8_46022.assetbundle","46022073__9fd73521e9__5971891882953947365.png","assets/images/items/client-icons/46022073.png","copiada_desde_texture2d"
"46022074","artresourcesv2/ui/texture/goods/46022074","ui/texture_v2/goods/goods_8_46022.assetbundle","46022074__9fd73521e9__-4330722996856100420.png","assets/images/items/client-icons/46022074.png","copiada_desde_texture2d"
"46022075","artresourcesv2/ui/texture/goods/46022075","ui/texture_v2/goods/goods_8_46022.assetbundle","46022075__9fd73521e9__3963861834560656559.png","assets/images/items/client-icons/46022075.png","copiada_desde_texture2d"
"46022076","artresourcesv2/ui/texture/goods/46022076","ui/texture_v2/goods/goods_8_46022.assetbundle","46022076__9fd73521e9__1688769865561453667.png","assets/images/items/client-icons/46022076.png","copiada_desde_texture2d"
"46022077","artresourcesv2/ui/texture/goods/46022077","ui/texture_v2/goods/goods_8_46022.assetbundle","46022077__9fd73521e9__6967279397706698834.png","assets/images/items/client-icons/46022077.png","copiada_desde_texture2d"
"46022078","artresourcesv2/ui/texture/goods/46022078","ui/texture_v2/goods/goods_8_46022.assetbundle","46022078__9fd73521e9__3573166962566141204.png","assets/images/items/client-icons/46022078.png","copiada_desde_texture2d"
"46022079","artresourcesv2/ui/texture/goods/46022079","ui/texture_v2/goods/goods_8_46022.assetbundle","46022079__9fd73521e9__-197366555778889042.png","assets/images/items/client-icons/46022079.png","copiada_desde_texture2d"
"46022080","artresourcesv2/ui/texture/goods/46022080","ui/texture_v2/goods/goods_8_46022.assetbundle","46022080__9fd73521e9__-544446560993162983.png","assets/images/items/client-icons/46022080.png","copiada_desde_texture2d"
"46022081","artresourcesv2/ui/texture/goods/46022081","ui/texture_v2/goods/goods_8_46022.assetbundle","46022081__9fd73521e9__-7227939138657256717.png","assets/images/items/client-icons/46022081.png","copiada_desde_texture2d"
"46022082","artresourcesv2/ui/texture/goods/46022082","ui/texture_v2/goods/goods_8_46022.assetbundle","46022082__9fd73521e9__7997764882830760790.png","assets/images/items/client-icons/46022082.png","copiada_desde_texture2d"
"46022083","artresourcesv2/ui/texture/goods/46022083","ui/texture_v2/goods/goods_8_46022.assetbundle","46022083__9fd73521e9__4452301643509722916.png","assets/images/items/client-icons/46022083.png","copiada_desde_texture2d"
"46022084","artresourcesv2/ui/texture/goods/46022084","ui/texture_v2/goods/goods_8_46022.assetbundle","46022084__9fd73521e9__-8388253378201664396.png","assets/images/items/client-icons/46022084.png","copiada_desde_texture2d"
"46022085","artresourcesv2/ui/texture/goods/46022085","ui/texture_v2/goods/goods_8_46022.assetbundle","46022085__9fd73521e9__-5308261215730991914.png","assets/images/items/client-icons/46022085.png","copiada_desde_texture2d"
"46022086","artresourcesv2/ui/texture/goods/46022086","ui/texture_v2/goods/goods_8_46022.assetbundle","46022086__9fd73521e9__-6065619545438400749.png","assets/images/items/client-icons/46022086.png","copiada_desde_texture2d"
"46022087","artresourcesv2/ui/texture/goods/46022087","ui/texture_v2/goods/goods_8_46022.assetbundle","46022087__9fd73521e9__3330410025862075943.png","assets/images/items/client-icons/46022087.png","copiada_desde_texture2d"
"46022088","artresourcesv2/ui/texture/goods/46022088","ui/texture_v2/goods/goods_8_46022.assetbundle","46022088__9fd73521e9__6418956670375249311.png","assets/images/items/client-icons/46022088.png","copiada_desde_texture2d"
"46022089","artresourcesv2/ui/texture/goods/46022089","ui/texture_v2/goods/goods_8_46022.assetbundle","46022089__9fd73521e9__5097382558153584738.png","assets/images/items/client-icons/46022089.png","copiada_desde_texture2d"
"46022090","artresourcesv2/ui/texture/goods/46022090","ui/texture_v2/goods/goods_8_46022.assetbundle","46022090__9fd73521e9__2218884350033299116.png","assets/images/items/client-icons/46022090.png","copiada_desde_texture2d"
"46022091","artresourcesv2/ui/texture/goods/46022091","ui/texture_v2/goods/goods_8_46022.assetbundle","46022091__9fd73521e9__-6923235160033014210.png","assets/images/items/client-icons/46022091.png","copiada_desde_texture2d"
"46022092","artresourcesv2/ui/texture/goods/46022092","ui/texture_v2/goods/goods_8_46022.assetbundle","46022092__9fd73521e9__-4424505105346310262.png","assets/images/items/client-icons/46022092.png","copiada_desde_texture2d"
"46022093","artresourcesv2/ui/texture/goods/46022093","ui/texture_v2/goods/goods_8_46022.assetbundle","46022093__9fd73521e9__700335268995381443.png","assets/images/items/client-icons/46022093.png","copiada_desde_texture2d"
"46022094","artresourcesv2/ui/texture/goods/46022094","ui/texture_v2/goods/goods_8_46022.assetbundle","46022094__9fd73521e9__-4108085300925631329.png","assets/images/items/client-icons/46022094.png","copiada_desde_texture2d"
"46022095","artresourcesv2/ui/texture/goods/46022095","ui/texture_v2/goods/goods_8_46022.assetbundle","46022095__9fd73521e9__-5513903231774994330.png","assets/images/items/client-icons/46022095.png","copiada_desde_texture2d"
"46022096","artresourcesv2/ui/texture/goods/46022096","ui/texture_v2/goods/goods_8_46022.assetbundle","46022096__9fd73521e9__2604802171331779303.png","assets/images/items/client-icons/46022096.png","copiada_desde_texture2d"
"46022097","artresourcesv2/ui/texture/goods/46022097","ui/texture_v2/goods/goods_8_46022.assetbundle","46022097__9fd73521e9__-3668925214238502420.png","assets/images/items/client-icons/46022097.png","copiada_desde_texture2d"
"46022098","artresourcesv2/ui/texture/goods/46022098","ui/texture_v2/goods/goods_8_46022.assetbundle","46022098__9fd73521e9__-8303294200223451463.png","assets/images/items/client-icons/46022098.png","copiada_desde_texture2d"
"46022100","artresourcesv2/ui/texture/goods/46022100","ui/texture_v2/goods/goods_8_46022.assetbundle","46022100__9fd73521e9__4605068700098896481.png","assets/images/items/client-icons/46022100.png","copiada_desde_texture2d"
"46022101","artresourcesv2/ui/texture/goods/46022101","ui/texture_v2/goods/goods_8_46022.assetbundle","46022101__9fd73521e9__1003544481900252089.png","assets/images/items/client-icons/46022101.png","copiada_desde_texture2d"
"46022102","artresourcesv2/ui/texture/goods/46022102","ui/texture_v2/goods/goods_8_46022.assetbundle","46022102__9fd73521e9__-8816549935881932998.png","assets/images/items/client-icons/46022102.png","copiada_desde_texture2d"
"46022103","artresourcesv2/ui/texture/goods/46022103","ui/texture_v2/goods/goods_8_46022.assetbundle","46022103__9fd73521e9__-1990437558985008716.png","assets/images/items/client-icons/46022103.png","copiada_desde_texture2d"
"46022104","artresourcesv2/ui/texture/goods/46022104","ui/texture_v2/goods/goods_8_46022.assetbundle","46022104__9fd73521e9__-9041712509459826976.png","assets/images/items/client-icons/46022104.png","copiada_desde_texture2d"
"46022105","artresourcesv2/ui/texture/goods/46022105","ui/texture_v2/goods/goods_8_46022.assetbundle","46022105__9fd73521e9__4520941088024773115.png","assets/images/items/client-icons/46022105.png","copiada_desde_texture2d"
"46022106","artresourcesv2/ui/texture/goods/46022106","ui/texture_v2/goods/goods_8_46022.assetbundle","46022106__9fd73521e9__-4413862310110884952.png","assets/images/items/client-icons/46022106.png","copiada_desde_texture2d"
"46022107","artresourcesv2/ui/texture/goods/46022107","ui/texture_v2/goods/goods_8_46022.assetbundle","46022107__9fd73521e9__-1111746541689467369.png","assets/images/items/client-icons/46022107.png","copiada_desde_texture2d"
"46022108","artresourcesv2/ui/texture/goods/46022108","ui/texture_v2/goods/goods_8_46022.assetbundle","46022108__9fd73521e9__-507019977186572047.png","assets/images/items/client-icons/46022108.png","copiada_desde_texture2d"
"46022109","artresourcesv2/ui/texture/goods/46022109","ui/texture_v2/goods/goods_8_46022.assetbundle","46022109__9fd73521e9__1164091906218531090.png","assets/images/items/client-icons/46022109.png","copiada_desde_texture2d"
"46022110","artresourcesv2/ui/texture/goods/46022110","ui/texture_v2/goods/goods_8_46022.assetbundle","46022110__9fd73521e9__323854233822117019.png","assets/images/items/client-icons/46022110.png","copiada_desde_texture2d"
"46022111","artresourcesv2/ui/texture/goods/46022111","ui/texture_v2/goods/goods_8_46022.assetbundle","46022111__9fd73521e9__-8255025717286143127.png","assets/images/items/client-icons/46022111.png","copiada_desde_texture2d"
"46022112","artresourcesv2/ui/texture/goods/46022112","ui/texture_v2/goods/goods_8_46022.assetbundle","46022112__9fd73521e9__-6016964199808937794.png","assets/images/items/client-icons/46022112.png","copiada_desde_texture2d"
"46022113","artresourcesv2/ui/texture/goods/46022113","ui/texture_v2/goods/goods_8_46022.assetbundle","46022113__9fd73521e9__3932046396106909048.png","assets/images/items/client-icons/46022113.png","copiada_desde_texture2d"
"46022114","artresourcesv2/ui/texture/goods/46022114","ui/texture_v2/goods/goods_8_46022.assetbundle","46022114__9fd73521e9__-1227254316271758073.png","assets/images/items/client-icons/46022114.png","copiada_desde_texture2d"
"46022115","artresourcesv2/ui/texture/goods/46022115","ui/texture_v2/goods/goods_8_46022.assetbundle","46022115__9fd73521e9__-4561987054267806520.png","assets/images/items/client-icons/46022115.png","copiada_desde_texture2d"
"46022116","artresourcesv2/ui/texture/goods/46022116","ui/texture_v2/goods/goods_8_46022.assetbundle","46022116__9fd73521e9__221943062717743200.png","assets/images/items/client-icons/46022116.png","copiada_desde_texture2d"
"46022118","artresourcesv2/ui/texture/goods/46022118","ui/texture_v2/goods/goods_8_46022.assetbundle","46022118__9fd73521e9__2838280590532005845.png","assets/images/items/client-icons/46022118.png","copiada_desde_texture2d"
"46022119","artresourcesv2/ui/texture/goods/46022119","ui/texture_v2/goods/goods_8_46022.assetbundle","46022119__9fd73521e9__2065087755328045850.png","assets/images/items/client-icons/46022119.png","copiada_desde_texture2d"
"46022120","artresourcesv2/ui/texture/goods/46022120","ui/texture_v2/goods/goods_8_46022.assetbundle","46022120__9fd73521e9__-483265307112662444.png","assets/images/items/client-icons/46022120.png","copiada_desde_texture2d"
"46022121","artresourcesv2/ui/texture/goods/46022121","ui/texture_v2/goods/goods_8_46022.assetbundle","46022121__9fd73521e9__8174918554162415701.png","assets/images/items/client-icons/46022121.png","copiada_desde_texture2d"
"46022122","artresourcesv2/ui/texture/goods/46022122","ui/texture_v2/goods/goods_8_46022.assetbundle","46022122__9fd73521e9__-4406509858870079775.png","assets/images/items/client-icons/46022122.png","copiada_desde_texture2d"
"46022123","artresourcesv2/ui/texture/goods/46022123","ui/texture_v2/goods/goods_8_46022.assetbundle","46022123__9fd73521e9__774813774013053015.png","assets/images/items/client-icons/46022123.png","copiada_desde_texture2d"
"46022124","artresourcesv2/ui/texture/goods/46022124","ui/texture_v2/goods/goods_8_46022.assetbundle","46022124__9fd73521e9__-311612415793816279.png","assets/images/items/client-icons/46022124.png","copiada_desde_texture2d"
"46022125","artresourcesv2/ui/texture/goods/46022125","ui/texture_v2/goods/goods_8_46022.assetbundle","46022125__9fd73521e9__-4585138965135924672.png","assets/images/items/client-icons/46022125.png","copiada_desde_texture2d"
"46022126","artresourcesv2/ui/texture/goods/46022126","ui/texture_v2/goods/goods_8_46022.assetbundle","46022126__9fd73521e9__6092558092890269139.png","assets/images/items/client-icons/46022126.png","copiada_desde_texture2d"
"46022127","artresourcesv2/ui/texture/goods/46022127","ui/texture_v2/goods/goods_8_46022.assetbundle","46022127__9fd73521e9__4062713694555239879.png","assets/images/items/client-icons/46022127.png","copiada_desde_texture2d"
"46022128","artresourcesv2/ui/texture/goods/46022128","ui/texture_v2/goods/goods_8_46022.assetbundle","46022128__9fd73521e9__4850493438489955627.png","assets/images/items/client-icons/46022128.png","copiada_desde_texture2d"
"46022129","artresourcesv2/ui/texture/goods/46022129","ui/texture_v2/goods/goods_8_46022.assetbundle","46022129__9fd73521e9__7446422827763630875.png","assets/images/items/client-icons/46022129.png","copiada_desde_texture2d"
"46022130","artresourcesv2/ui/texture/goods/46022130","ui/texture_v2/goods/goods_8_46022.assetbundle","46022130__9fd73521e9__8133704863729062621.png","assets/images/items/client-icons/46022130.png","copiada_desde_texture2d"
"46022131","artresourcesv2/ui/texture/goods/46022131","ui/texture_v2/goods/goods_8_46022.assetbundle","46022131__9fd73521e9__-7561083029360263855.png","assets/images/items/client-icons/46022131.png","copiada_desde_texture2d"
"46022132","artresourcesv2/ui/texture/goods/46022132","ui/texture_v2/goods/goods_8_46022.assetbundle","46022132__9fd73521e9__-3825689905653722109.png","assets/images/items/client-icons/46022132.png","copiada_desde_texture2d"
"46022133","artresourcesv2/ui/texture/goods/46022133","ui/texture_v2/goods/goods_8_46022.assetbundle","46022133__9fd73521e9__-5877475602953525790.png","assets/images/items/client-icons/46022133.png","copiada_desde_texture2d"
"46022142","artresourcesv2/ui/texture/goods/46022142","ui/texture_v2/goods/goods_8_46022.assetbundle","46022142__9fd73521e9__1358079610343827132.png","assets/images/items/client-icons/46022142.png","copiada_desde_texture2d"
"46022143","artresourcesv2/ui/texture/goods/46022143","ui/texture_v2/goods/goods_8_46022.assetbundle","46022143__9fd73521e9__-2538008938857817918.png","assets/images/items/client-icons/46022143.png","copiada_desde_texture2d"
"46022144","artresourcesv2/ui/texture/goods/46022144","ui/texture_v2/goods/goods_8_46022.assetbundle","46022144__9fd73521e9__-5342698596133190474.png","assets/images/items/client-icons/46022144.png","copiada_desde_texture2d"
"46022145","artresourcesv2/ui/texture/goods/46022145","ui/texture_v2/goods/goods_8_46022.assetbundle","46022145__9fd73521e9__1832963178090631858.png","assets/images/items/client-icons/46022145.png","copiada_desde_texture2d"
