"modulo","archivo","cadena"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","bossId"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 86 - Stage 9"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 86 - Stage 8"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 86 - Stage 7"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 86 - Stage 6"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 86 - Stage 5"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 86 - Stage 4"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 86 - Stage 3"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 86 - Stage 2"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 86 - Stage 1"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 85 - Stage 9"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 85 - Stage 8"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 85 - Stage 7"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 85 - Stage 6"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 85 - Stage 5"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 85 - Stage 4"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 85 - Stage 3"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 85 - Stage 2"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 85 - Stage 1"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 84 - Stage 9"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 84 - Stage 8"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 84 - Stage 7"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 84 - Stage 6"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 84 - Stage 5"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 84 - Stage 4"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 84 - Stage 3"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 84 - Stage 2"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 84 - Stage 1"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 83 - Stage 9"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 83 - Stage 8"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 83 - Stage 7"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 83 - Stage 6"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 83 - Stage 5"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 83 - Stage 4"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 83 - Stage 3"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 83 - Stage 2"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 83 - Stage 1"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 82 - Stage 9"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 82 - Stage 8"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 82 - Stage 7"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 82 - Stage 6"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 82 - Stage 5"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 82 - Stage 4"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 82 - Stage 3"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 82 - Stage 2"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 82 - Stage 1"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 81 - Stage 9"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 81 - Stage 8"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 81 - Stage 7"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 81 - Stage 6"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 81 - Stage 5"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 81 - Stage 4"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 81 - Stage 3"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 81 - Stage 2"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 81 - Stage 1"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 80 - Stage 9"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 80 - Stage 8"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 80 - Stage 7"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 80 - Stage 6"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 80 - Stage 5"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 80 - Stage 4"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 80 - Stage 3"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 80 - Stage 2"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 80 - Stage 1"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 79 - Stage 9"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 79 - Stage 8"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 79 - Stage 7"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 79 - Stage 6"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 79 - Stage 5"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 79 - Stage 4"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 79 - Stage 3"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 79 - Stage 2"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 79 - Stage 1"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 78 - Stage 9"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 78 - Stage 8"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 78 - Stage 7"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 78 - Stage 6"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 78 - Stage 5"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 78 - Stage 4"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 78 - Stage 3"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 78 - Stage 2"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 78 - Stage 1"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 77 - Stage 9"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 77 - Stage 8"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 77 - Stage 7"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 77 - Stage 6"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 77 - Stage 5"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 77 - Stage 4"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 77 - Stage 3"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 77 - Stage 2"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 77 - Stage 1"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 76 - Stage 9"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 76 - Stage 8"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 76 - Stage 7"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 76 - Stage 6"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 76 - Stage 5"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 76 - Stage 4"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 76 - Stage 3"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 76 - Stage 2"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 76 - Stage 1"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 75 - Stage 9"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 75 - Stage 8"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 75 - Stage 7"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 75 - Stage 6"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 75 - Stage 5"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 75 - Stage 4"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 75 - Stage 3"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 75 - Stage 2"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 75 - Stage 1"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 74 - Stage 9"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 74 - Stage 8"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 74 - Stage 7"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 74 - Stage 6"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 74 - Stage 5"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 74 - Stage 4"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 74 - Stage 3"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 74 - Stage 2"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 74 - Stage 1"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 73 - Stage 9"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 73 - Stage 8"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 73 - Stage 7"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 73 - Stage 6"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 73 - Stage 5"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 73 - Stage 4"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 73 - Stage 3"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 73 - Stage 2"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 73 - Stage 1"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 72 - Stage 9"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 72 - Stage 8"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 72 - Stage 7"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 72 - Stage 6"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 72 - Stage 5"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 72 - Stage 4"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 72 - Stage 3"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 72 - Stage 2"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 72 - Stage 1"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 71 - Stage 9"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 71 - Stage 8"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 71 - Stage 7"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 71 - Stage 6"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 71 - Stage 5"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 71 - Stage 4"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 71 - Stage 3"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 71 - Stage 2"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 71 - Stage 1"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 70 - Stage 9"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 70 - Stage 8"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 70 - Stage 7"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 70 - Stage 6"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 70 - Stage 5"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 70 - Stage 4"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 70 - Stage 3"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 70 - Stage 2"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 70 - Stage 1"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 69 - Stage 9"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 69 - Stage 8"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 69 - Stage 7"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 69 - Stage 6"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 69 - Stage 5"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 69 - Stage 4"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 69 - Stage 3"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 69 - Stage 2"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 69 - Stage 1"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 68 - Stage 9"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 68 - Stage 8"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 68 - Stage 7"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 68 - Stage 6"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 68 - Stage 5"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 68 - Stage 4"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 68 - Stage 3"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 68 - Stage 2"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 68 - Stage 1"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 67 - Stage 9"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 67 - Stage 8"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 67 - Stage 7"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 67 - Stage 6"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 67 - Stage 5"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 67 - Stage 4"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 67 - Stage 3"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 67 - Stage 2"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 67 - Stage 1"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 66 - Stage 9"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 66 - Stage 8"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 66 - Stage 7"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 66 - Stage 6"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 66 - Stage 5"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 66 - Stage 4"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 66 - Stage 3"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 66 - Stage 2"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 66 - Stage 1"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 65 - Stage 9"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 65 - Stage 8"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 65 - Stage 7"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 65 - Stage 6"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 65 - Stage 5"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 65 - Stage 4"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 65 - Stage 3"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 65 - Stage 2"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 65 - Stage 1"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 64 - Stage 9"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 64 - Stage 8"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 64 - Stage 7"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 64 - Stage 6"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 64 - Stage 5"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 64 - Stage 4"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 64 - Stage 3"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 64 - Stage 2"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 64 - Stage 1"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 63 - Stage 9"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 63 - Stage 8"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 63 - Stage 7"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 63 - Stage 6"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 63 - Stage 5"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 63 - Stage 4"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 63 - Stage 3"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 63 - Stage 2"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 63 - Stage 1"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 62 - Stage 9"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 62 - Stage 8"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 62 - Stage 7"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 62 - Stage 6"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 62 - Stage 5"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 62 - Stage 4"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 62 - Stage 3"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 62 - Stage 2"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 62 - Stage 1"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 61 - Stage 9"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 61 - Stage 8"
"data_sprite_boss__section","data_sprite_boss__section__lua_config_module_en_7__604f6a9a5f.txt","Chapter 61 - Stage 7"
