"id","nombre","descripcion","go_to","source_names","source_match_count","icono","keywords","nombre_estado","descripcion_estado","fuente"
"23019439","Midnight Ink Dragon","","6055","","0","assets/images/game-data/goods/23019439.png","midnight | ink | dragon","extraido","faltante","goods-items-index.csv"
"42015057","Midnight Rally - Gentleman","Used to activate or improve Archive - Frosted Lotus - F","9001","","0","assets/images/game-data/goods/42015057.png","midnight | rally | gentleman | used | activate | improve | archive | frosted | lotus","extraido","extraida","goods-items-index.csv"
"42015058","Midnight Rally - Lady","Used to activate or improve Archive - Midnight Rally - M","9001","","0","assets/images/game-data/goods/42015058.png","midnight | rally | lady | used | activate | improve | archive","extraido","extraida","goods-items-index.csv"
"42015039","Mighty General - Gentleman","Used to activate or improve Archive - Distant Landscape - M","9001","","0","assets/images/game-data/goods/42015039.png","mighty | general | gentleman | used | activate | improve | archive | distant | landscape","extraido","extraida","goods-items-index.csv"
"42015040","Mighty General - Lady","Used to activate or improve Archive - Mighty General - M","9001","","0","assets/images/game-data/goods/42015040.png","mighty | general | lady | used | activate | improve | archive","extraido","extraida","goods-items-index.csv"
"42019123","Minor Cold Archive","Used to activate or improve Archive - Winter Solstice","9001","","0","assets/images/game-data/goods/42019123.png","minor | cold | archive | used | activate | improve | winter | solstice","extraido","extraida","goods-items-index.csv"
"42019111","Minor Heat Archive","Used to activate or improve Archive - Summer Solstice","9001","","0","assets/images/game-data/goods/42019111.png","minor | heat | archive | used | activate | improve | summer | solstice","extraido","extraida","goods-items-index.csv"
"42019120","Minor Snow Archive","Used to activate or improve Archive - Start of Winter","9001","","0","assets/images/game-data/goods/42019120.png","minor | snow | archive | used | activate | improve | start | winter","extraido","extraida","goods-items-index.csv"
"48180011","Mirage Realm","","0","Activeness Chest | Activeness Pass | Alliance Beast | Alliance Pass | Ancient Vein | Antique | Arcadia Search | Archive Jump ID | Arena Points Chest | Array System | Attire Competition | Ball Present | Celestial Realm | Compass | Contest Deal | Customize Title | Daily Pack | Daily Rebate | Daily Spending | Daily Top-Up | Divine Compass | Divinity System | Dragon Treasure | Drakefire Legacy | Exchange Store | Expedition | Extreme Challenge | Fairyland Escort | Fairyland Quest | Fairyland Trade | Find NPC | First Top-Up | Fishing | Fishing Interface | Five Spirits Demon Seal | Fortune Deluxe Gift | Fortune Voucher | Free Deal | Friend | Friend's Gift | Fund Investment | Fuse | Gear Awakening | Glyph | Godsend System | Guild Chest | Guild Renaming | Holyweapon Descent | icon | Immortal Trial | Level Rewards | Loot Crate Opening | Lucky Freebie | Lucky Smash Egg | Mandate | Mandate Appraisal | Maze Treasure Search | Merit Chest | Mine Expedition | Mirage Arcadia | Monthly Card Weekly Card | New Server Co-buy | New Server Goal | Noah Vault | Northern Abyss | Number Collection Draw | Official's Salary | Path of Growth | Phoenix Feather Treasure | Point Master | Realm Clash | Road to Immortal | Rune Chest | Rune Crafting | Sacred Mountain Realm | Sea Palace Arcadia | Server Treasure Search | Single Top-Up Rebate | Skill System | Snow Exploration | Soul System | Spending Contest | Spirit Awakening | Spirit Clash | Spirit Root Fuse | Spirit Root System | Spirit Spring Trove | Technique | Technique DTC | Time Adventure | Time Arcadia | Time Realm | Timeforge Trial | Total Top-Up | Treasure Hunt | Trinket System | type | Verdure Shrine | Warrior's Challenge | Wishing Tower | Xenobeast","101","assets/images/game-data/goods/48180011.png","mirage | realm","extraido","faltante","goods-items-index.csv"
"23019463","Mirage Realm Kun","","6055","","0","assets/images/game-data/goods/23019463.png","mirage | realm | kun","extraido","faltante","goods-items-index.csv"
"42014302","Mizar Archive","Used to activate or improve Archive - Alkaid","9001","","0","assets/images/game-data/goods/42014302.png","mizar | archive | used | activate | improve | alkaid","extraido","extraida","goods-items-index.csv"
"23019310","Mohist's Beast","","6055","","0","assets/images/game-data/goods/23019310.png","mohist | beast","extraido","faltante","goods-items-index.csv"
"46160002","Monarch Schemes","","1","Achievement | Advance Footprint | Advance Holyweapon | Alliance Clash | Ancient Ruins | Archive System | Chest | Daily Activeness | Day Login | Encounter | Fairyland Trade | Fuse | Gear Crafting | Gear Decomposition | Gear Enhancement | Gear Rousing | Gear Spiritus | Guild | Guild Wage | Guild Warehouse | icon | Love Fate | Military Rank Interface | Morph System | Mount Dungeon | Mount Star Up | Occult Card | Offline Idling | Online Rewards | Orb Fuse | Reincarnation | Rune | Send Red Packet | Send via Horn | Spin Wheel | Spirit Awakening | Spirit Cultivation | Spirit Treasure Draw | Spirit Vault | Spiritus Fuse | Swordflight | Talisman Interface | Top-Up | Transform - Star Up | Transform - Stats | Zodiac Showdown","46","assets/images/game-data/goods/46160002.png","monarch | schemes","extraido","faltante","goods-items-index.csv"
"32030008","Mount Flux d $ AA necessary material for the fusion of Golden Holyware Gear","","6050","","0","assets/images/game-data/goods/32030008.png","mount | flux | necessary | material | for | the | fusion | golden | holyware | gear","extraido","faltante","goods-items-index.csv"
"32030005","Mount Item","Provides energy for mounts, greatly enhancing their abilities","288","","0","assets/images/game-data/goods/32030005.png","mount | item | provides | energy | for | mounts | greatly | enhancing | their | abilities","extraido","extraida","goods-items-index.csv"
"74020001","Mysterious Card","Mysterious Card J Mysterious Card J","1000","","0","assets/images/game-data/goods/74020001.png","mysterious | card","extraido","extraida","goods-items-index.csv"
"74030001","Mysterious Card","Mysterious Card J Mysterious Card J","1000","","0","assets/images/game-data/goods/74030001.png","mysterious | card","extraido","extraida","goods-items-index.csv"
"94020001","Mysterious Card","","1000","","0","assets/images/game-data/goods/94020001.png","mysterious | card","extraido","faltante","goods-items-index.csv"
"30060061","Mysterious Item","Can be used for Fairy Vault draws. The prize includes rare items, special Morphs, and more","9101","","0","assets/images/game-data/goods/30060061.png","mysterious | item | can | used | for | fairy | vault | draws | the | prize | includes | rare | items | special | morphs | and | more","extraido","extraida","goods-items-index.csv"
"30060062","Mysterious Item","","0","Activeness Chest | Activeness Pass | Alliance Beast | Alliance Pass | Ancient Vein | Antique | Arcadia Search | Archive Jump ID | Arena Points Chest | Array System | Attire Competition | Ball Present | Celestial Realm | Compass | Contest Deal | Customize Title | Daily Pack | Daily Rebate | Daily Spending | Daily Top-Up | Divine Compass | Divinity System | Dragon Treasure | Drakefire Legacy | Exchange Store | Expedition | Extreme Challenge | Fairyland Escort | Fairyland Quest | Fairyland Trade | Find NPC | First Top-Up | Fishing | Fishing Interface | Five Spirits Demon Seal | Fortune Deluxe Gift | Fortune Voucher | Free Deal | Friend | Friend's Gift | Fund Investment | Fuse | Gear Awakening | Glyph | Godsend System | Guild Chest | Guild Renaming | Holyweapon Descent | icon | Immortal Trial | Level Rewards | Loot Crate Opening | Lucky Freebie | Lucky Smash Egg | Mandate | Mandate Appraisal | Maze Treasure Search | Merit Chest | Mine Expedition | Mirage Arcadia | Monthly Card Weekly Card | New Server Co-buy | New Server Goal | Noah Vault | Northern Abyss | Number Collection Draw | Official's Salary | Path of Growth | Phoenix Feather Treasure | Point Master | Realm Clash | Road to Immortal | Rune Chest | Rune Crafting | Sacred Mountain Realm | Sea Palace Arcadia | Server Treasure Search | Single Top-Up Rebate | Skill System | Snow Exploration | Soul System | Spending Contest | Spirit Awakening | Spirit Clash | Spirit Root Fuse | Spirit Root System | Spirit Spring Trove | Technique | Technique DTC | Time Adventure | Time Arcadia | Time Realm | Timeforge Trial | Total Top-Up | Treasure Hunt | Trinket System | type | Verdure Shrine | Warrior's Challenge | Wishing Tower | Xenobeast","101","assets/images/game-data/goods/30060062.png","mysterious | item","extraido","faltante","goods-items-index.csv"
"30060063","Mysterious Item","","0","Activeness Chest | Activeness Pass | Alliance Beast | Alliance Pass | Ancient Vein | Antique | Arcadia Search | Archive Jump ID | Arena Points Chest | Array System | Attire Competition | Ball Present | Celestial Realm | Compass | Contest Deal | Customize Title | Daily Pack | Daily Rebate | Daily Spending | Daily Top-Up | Divine Compass | Divinity System | Dragon Treasure | Drakefire Legacy | Exchange Store | Expedition | Extreme Challenge | Fairyland Escort | Fairyland Quest | Fairyland Trade | Find NPC | First Top-Up | Fishing | Fishing Interface | Five Spirits Demon Seal | Fortune Deluxe Gift | Fortune Voucher | Free Deal | Friend | Friend's Gift | Fund Investment | Fuse | Gear Awakening | Glyph | Godsend System | Guild Chest | Guild Renaming | Holyweapon Descent | icon | Immortal Trial | Level Rewards | Loot Crate Opening | Lucky Freebie | Lucky Smash Egg | Mandate | Mandate Appraisal | Maze Treasure Search | Merit Chest | Mine Expedition | Mirage Arcadia | Monthly Card Weekly Card | New Server Co-buy | New Server Goal | Noah Vault | Northern Abyss | Number Collection Draw | Official's Salary | Path of Growth | Phoenix Feather Treasure | Point Master | Realm Clash | Road to Immortal | Rune Chest | Rune Crafting | Sacred Mountain Realm | Sea Palace Arcadia | Server Treasure Search | Single Top-Up Rebate | Skill System | Snow Exploration | Soul System | Spending Contest | Spirit Awakening | Spirit Clash | Spirit Root Fuse | Spirit Root System | Spirit Spring Trove | Technique | Technique DTC | Time Adventure | Time Arcadia | Time Realm | Timeforge Trial | Total Top-Up | Treasure Hunt | Trinket System | type | Verdure Shrine | Warrior's Challenge | Wishing Tower | Xenobeast","101","assets/images/game-data/goods/30060063.png","mysterious | item","extraido","faltante","goods-items-index.csv"
"30060064","Mysterious Item","","0","Activeness Chest | Activeness Pass | Alliance Beast | Alliance Pass | Ancient Vein | Antique | Arcadia Search | Archive Jump ID | Arena Points Chest | Array System | Attire Competition | Ball Present | Celestial Realm | Compass | Contest Deal | Customize Title | Daily Pack | Daily Rebate | Daily Spending | Daily Top-Up | Divine Compass | Divinity System | Dragon Treasure | Drakefire Legacy | Exchange Store | Expedition | Extreme Challenge | Fairyland Escort | Fairyland Quest | Fairyland Trade | Find NPC | First Top-Up | Fishing | Fishing Interface | Five Spirits Demon Seal | Fortune Deluxe Gift | Fortune Voucher | Free Deal | Friend | Friend's Gift | Fund Investment | Fuse | Gear Awakening | Glyph | Godsend System | Guild Chest | Guild Renaming | Holyweapon Descent | icon | Immortal Trial | Level Rewards | Loot Crate Opening | Lucky Freebie | Lucky Smash Egg | Mandate | Mandate Appraisal | Maze Treasure Search | Merit Chest | Mine Expedition | Mirage Arcadia | Monthly Card Weekly Card | New Server Co-buy | New Server Goal | Noah Vault | Northern Abyss | Number Collection Draw | Official's Salary | Path of Growth | Phoenix Feather Treasure | Point Master | Realm Clash | Road to Immortal | Rune Chest | Rune Crafting | Sacred Mountain Realm | Sea Palace Arcadia | Server Treasure Search | Single Top-Up Rebate | Skill System | Snow Exploration | Soul System | Spending Contest | Spirit Awakening | Spirit Clash | Spirit Root Fuse | Spirit Root System | Spirit Spring Trove | Technique | Technique DTC | Time Adventure | Time Arcadia | Time Realm | Timeforge Trial | Total Top-Up | Treasure Hunt | Trinket System | type | Verdure Shrine | Warrior's Challenge | Wishing Tower | Xenobeast","101","assets/images/game-data/goods/30060064.png","mysterious | item","extraido","faltante","goods-items-index.csv"
"30060065","Mysterious Item","","0","Activeness Chest | Activeness Pass | Alliance Beast | Alliance Pass | Ancient Vein | Antique | Arcadia Search | Archive Jump ID | Arena Points Chest | Array System | Attire Competition | Ball Present | Celestial Realm | Compass | Contest Deal | Customize Title | Daily Pack | Daily Rebate | Daily Spending | Daily Top-Up | Divine Compass | Divinity System | Dragon Treasure | Drakefire Legacy | Exchange Store | Expedition | Extreme Challenge | Fairyland Escort | Fairyland Quest | Fairyland Trade | Find NPC | First Top-Up | Fishing | Fishing Interface | Five Spirits Demon Seal | Fortune Deluxe Gift | Fortune Voucher | Free Deal | Friend | Friend's Gift | Fund Investment | Fuse | Gear Awakening | Glyph | Godsend System | Guild Chest | Guild Renaming | Holyweapon Descent | icon | Immortal Trial | Level Rewards | Loot Crate Opening | Lucky Freebie | Lucky Smash Egg | Mandate | Mandate Appraisal | Maze Treasure Search | Merit Chest | Mine Expedition | Mirage Arcadia | Monthly Card Weekly Card | New Server Co-buy | New Server Goal | Noah Vault | Northern Abyss | Number Collection Draw | Official's Salary | Path of Growth | Phoenix Feather Treasure | Point Master | Realm Clash | Road to Immortal | Rune Chest | Rune Crafting | Sacred Mountain Realm | Sea Palace Arcadia | Server Treasure Search | Single Top-Up Rebate | Skill System | Snow Exploration | Soul System | Spending Contest | Spirit Awakening | Spirit Clash | Spirit Root Fuse | Spirit Root System | Spirit Spring Trove | Technique | Technique DTC | Time Adventure | Time Arcadia | Time Realm | Timeforge Trial | Total Top-Up | Treasure Hunt | Trinket System | type | Verdure Shrine | Warrior's Challenge | Wishing Tower | Xenobeast","101","assets/images/game-data/goods/30060065.png","mysterious | item","extraido","faltante","goods-items-index.csv"
"30060066","Mysterious Item","","0","Activeness Chest | Activeness Pass | Alliance Beast | Alliance Pass | Ancient Vein | Antique | Arcadia Search | Archive Jump ID | Arena Points Chest | Array System | Attire Competition | Ball Present | Celestial Realm | Compass | Contest Deal | Customize Title | Daily Pack | Daily Rebate | Daily Spending | Daily Top-Up | Divine Compass | Divinity System | Dragon Treasure | Drakefire Legacy | Exchange Store | Expedition | Extreme Challenge | Fairyland Escort | Fairyland Quest | Fairyland Trade | Find NPC | First Top-Up | Fishing | Fishing Interface | Five Spirits Demon Seal | Fortune Deluxe Gift | Fortune Voucher | Free Deal | Friend | Friend's Gift | Fund Investment | Fuse | Gear Awakening | Glyph | Godsend System | Guild Chest | Guild Renaming | Holyweapon Descent | icon | Immortal Trial | Level Rewards | Loot Crate Opening | Lucky Freebie | Lucky Smash Egg | Mandate | Mandate Appraisal | Maze Treasure Search | Merit Chest | Mine Expedition | Mirage Arcadia | Monthly Card Weekly Card | New Server Co-buy | New Server Goal | Noah Vault | Northern Abyss | Number Collection Draw | Official's Salary | Path of Growth | Phoenix Feather Treasure | Point Master | Realm Clash | Road to Immortal | Rune Chest | Rune Crafting | Sacred Mountain Realm | Sea Palace Arcadia | Server Treasure Search | Single Top-Up Rebate | Skill System | Snow Exploration | Soul System | Spending Contest | Spirit Awakening | Spirit Clash | Spirit Root Fuse | Spirit Root System | Spirit Spring Trove | Technique | Technique DTC | Time Adventure | Time Arcadia | Time Realm | Timeforge Trial | Total Top-Up | Treasure Hunt | Trinket System | type | Verdure Shrine | Warrior's Challenge | Wishing Tower | Xenobeast","101","assets/images/game-data/goods/30060066.png","mysterious | item","extraido","faltante","goods-items-index.csv"
"30060067","Mysterious Item","","0","Activeness Chest | Activeness Pass | Alliance Beast | Alliance Pass | Ancient Vein | Antique | Arcadia Search | Archive Jump ID | Arena Points Chest | Array System | Attire Competition | Ball Present | Celestial Realm | Compass | Contest Deal | Customize Title | Daily Pack | Daily Rebate | Daily Spending | Daily Top-Up | Divine Compass | Divinity System | Dragon Treasure | Drakefire Legacy | Exchange Store | Expedition | Extreme Challenge | Fairyland Escort | Fairyland Quest | Fairyland Trade | Find NPC | First Top-Up | Fishing | Fishing Interface | Five Spirits Demon Seal | Fortune Deluxe Gift | Fortune Voucher | Free Deal | Friend | Friend's Gift | Fund Investment | Fuse | Gear Awakening | Glyph | Godsend System | Guild Chest | Guild Renaming | Holyweapon Descent | icon | Immortal Trial | Level Rewards | Loot Crate Opening | Lucky Freebie | Lucky Smash Egg | Mandate | Mandate Appraisal | Maze Treasure Search | Merit Chest | Mine Expedition | Mirage Arcadia | Monthly Card Weekly Card | New Server Co-buy | New Server Goal | Noah Vault | Northern Abyss | Number Collection Draw | Official's Salary | Path of Growth | Phoenix Feather Treasure | Point Master | Realm Clash | Road to Immortal | Rune Chest | Rune Crafting | Sacred Mountain Realm | Sea Palace Arcadia | Server Treasure Search | Single Top-Up Rebate | Skill System | Snow Exploration | Soul System | Spending Contest | Spirit Awakening | Spirit Clash | Spirit Root Fuse | Spirit Root System | Spirit Spring Trove | Technique | Technique DTC | Time Adventure | Time Arcadia | Time Realm | Timeforge Trial | Total Top-Up | Treasure Hunt | Trinket System | type | Verdure Shrine | Warrior's Challenge | Wishing Tower | Xenobeast","101","assets/images/game-data/goods/30060067.png","mysterious | item","extraido","faltante","goods-items-index.csv"
"32010003","Mysterious Item","","0","Activeness Chest | Activeness Pass | Alliance Beast | Alliance Pass | Ancient Vein | Antique | Arcadia Search | Archive Jump ID | Arena Points Chest | Array System | Attire Competition | Ball Present | Celestial Realm | Compass | Contest Deal | Customize Title | Daily Pack | Daily Rebate | Daily Spending | Daily Top-Up | Divine Compass | Divinity System | Dragon Treasure | Drakefire Legacy | Exchange Store | Expedition | Extreme Challenge | Fairyland Escort | Fairyland Quest | Fairyland Trade | Find NPC | First Top-Up | Fishing | Fishing Interface | Five Spirits Demon Seal | Fortune Deluxe Gift | Fortune Voucher | Free Deal | Friend | Friend's Gift | Fund Investment | Fuse | Gear Awakening | Glyph | Godsend System | Guild Chest | Guild Renaming | Holyweapon Descent | icon | Immortal Trial | Level Rewards | Loot Crate Opening | Lucky Freebie | Lucky Smash Egg | Mandate | Mandate Appraisal | Maze Treasure Search | Merit Chest | Mine Expedition | Mirage Arcadia | Monthly Card Weekly Card | New Server Co-buy | New Server Goal | Noah Vault | Northern Abyss | Number Collection Draw | Official's Salary | Path of Growth | Phoenix Feather Treasure | Point Master | Realm Clash | Road to Immortal | Rune Chest | Rune Crafting | Sacred Mountain Realm | Sea Palace Arcadia | Server Treasure Search | Single Top-Up Rebate | Skill System | Snow Exploration | Soul System | Spending Contest | Spirit Awakening | Spirit Clash | Spirit Root Fuse | Spirit Root System | Spirit Spring Trove | Technique | Technique DTC | Time Adventure | Time Arcadia | Time Realm | Timeforge Trial | Total Top-Up | Treasure Hunt | Trinket System | type | Verdure Shrine | Warrior's Challenge | Wishing Tower | Xenobeast","101","assets/images/game-data/goods/32010003.png","mysterious | item","extraido","faltante","goods-items-index.csv"
"50040018","Mystic - Trinket Gem","can be used as a substitute for any Orange Trinket Shard. They can replace up to 9 shards in the fusion process. Fusing 10 universal shards results in 1 random Orange Trinket, but it is non-tradable","6026","","0","assets/images/game-data/goods/50040018.png","mystic | trinket | gem | can | used | substitute | for | any | orange | shard | they | replace | shards | the | fusion | process | fusing | universal | results | random | but | non | tradable","extraido","extraida","goods-items-index.csv"
"48170003","Mystic Blue","","0","Activeness Chest | Activeness Pass | Alliance Beast | Alliance Pass | Ancient Vein | Antique | Arcadia Search | Archive Jump ID | Arena Points Chest | Array System | Attire Competition | Ball Present | Celestial Realm | Compass | Contest Deal | Customize Title | Daily Pack | Daily Rebate | Daily Spending | Daily Top-Up | Divine Compass | Divinity System | Dragon Treasure | Drakefire Legacy | Exchange Store | Expedition | Extreme Challenge | Fairyland Escort | Fairyland Quest | Fairyland Trade | Find NPC | First Top-Up | Fishing | Fishing Interface | Five Spirits Demon Seal | Fortune Deluxe Gift | Fortune Voucher | Free Deal | Friend | Friend's Gift | Fund Investment | Fuse | Gear Awakening | Glyph | Godsend System | Guild Chest | Guild Renaming | Holyweapon Descent | icon | Immortal Trial | Level Rewards | Loot Crate Opening | Lucky Freebie | Lucky Smash Egg | Mandate | Mandate Appraisal | Maze Treasure Search | Merit Chest | Mine Expedition | Mirage Arcadia | Monthly Card Weekly Card | New Server Co-buy | New Server Goal | Noah Vault | Northern Abyss | Number Collection Draw | Official's Salary | Path of Growth | Phoenix Feather Treasure | Point Master | Realm Clash | Road to Immortal | Rune Chest | Rune Crafting | Sacred Mountain Realm | Sea Palace Arcadia | Server Treasure Search | Single Top-Up Rebate | Skill System | Snow Exploration | Soul System | Spending Contest | Spirit Awakening | Spirit Clash | Spirit Root Fuse | Spirit Root System | Spirit Spring Trove | Technique | Technique DTC | Time Adventure | Time Arcadia | Time Realm | Timeforge Trial | Total Top-Up | Treasure Hunt | Trinket System | type | Verdure Shrine | Warrior's Challenge | Wishing Tower | Xenobeast","101","assets/images/game-data/goods/48170003.png","mystic | blue","extraido","faltante","goods-items-index.csv"
"53020001","N Fire Soulcore","5 ???? ???? 2 ?? Sky - Trinket Gem ????","6026","","0","assets/images/game-data/goods/53020001.png","fire | soulcore | sky | trinket | gem","extraido","extraida","goods-items-index.csv"
"32160005","N Fullmoon Stone","Used to unlock the Star Level of Timeforge Trial","6088","","0","assets/images/game-data/goods/32160005.png","fullmoon | stone | used | unlock | the | star | level | timeforge | trial","extraido","extraida","goods-items-index.csv"
"32161004","N Fullstar Stone","Used for Lv.41-50 Timeforge Trial level-up","6088","","0","assets/images/game-data/goods/32161004.png","fullstar | stone | used | for | timeforge | trial | level","extraido","extraida","goods-items-index.csv"
"30230004","N Honor Crystal","Can be used for treasure hunts in Noah Vault","9106","","0","assets/images/game-data/goods/30230004.png","honor | crystal | can | used | for | treasure | hunts | noah | vault","extraido","extraida","goods-items-index.csv"
"30160002","N Jackdaw Badge","Can be used to refresh eggs in the Lucky Smash Egg event","7006","","0","assets/images/game-data/goods/30160002.png","jackdaw | badge | can | used | refresh | eggs | the | lucky | smash | egg | event","extraido","extraida","goods-items-index.csv"
"32030007","N Lv.3 Time Stone","Used for Lv.11-20 Timeforge Trial level-up","6088","","0","assets/images/game-data/goods/32030007.png","time | stone | used | for | timeforge | trial | level","extraido","extraida","goods-items-index.csv"
"32010002","N Polish Gemstone","used with fairy force, used for gear enhancement","6010","","0","assets/images/game-data/goods/32010002.png","polish | gemstone | used | with | fairy | force | for | gear | enhancement","extraido","extraida","goods-items-index.csv"
"42018001","National Beauty Archive","Used to activate or improve Archive - Chiwen","9001","","0","assets/images/game-data/goods/42018001.png","national | beauty | archive | used | activate | improve | chiwen","extraido","extraida","goods-items-index.csv"
"42016038","Nezha - Celestial Archive","Used to activate or improve Archive - Nezha - Mystic","9001","","0","assets/images/game-data/goods/42016038.png","nezha | celestial | archive | used | activate | improve | mystic","extraido","extraida","goods-items-index.csv"
"42016040","Nezha - Divine Archive","Used to activate or improve Archive - Nezha - Sacred","9001","","0","assets/images/game-data/goods/42016040.png","nezha | divine | archive | used | activate | improve | sacred","extraido","extraida","goods-items-index.csv"
"42016037","Nezha - Mystic Archive","Used to activate or improve Archive - Nezha - Spirit","9001","","0","assets/images/game-data/goods/42016037.png","nezha | mystic | archive | used | activate | improve | spirit","extraido","extraida","goods-items-index.csv"
"42016039","Nezha - Sacred Archive","Used to activate or improve Archive - Nezha - Sky","9001","","0","assets/images/game-data/goods/42016039.png","nezha | sacred | archive | used | activate | improve | sky","extraido","extraida","goods-items-index.csv"
"42016036","Nezha - Spirit Archive","Used to activate or improve Archive - Goddess Luo - Divine","9001","","0","assets/images/game-data/goods/42016036.png","nezha | spirit | archive | used | activate | improve | goddess | luo | divine","extraido","extraida","goods-items-index.csv"
"46080074","Night Rakshasa","","7010","","0","assets/images/game-data/goods/46080074.png","night | rakshasa","extraido","faltante","goods-items-index.csv"
"76010001","Orange Spirit Root Shard","can be fused into 1 Rift Core","6081","","0","assets/images/game-data/goods/76010001.png","orange | spirit | root | shard | can | fused | into | rift | core","extraido","extraida","goods-items-index.csv"
"42015020","Ornate Attire - Gentleman","Used to activate or improve Archive - Ornate Attire - F","9001","","0","assets/images/game-data/goods/42015020.png","ornate | attire | gentleman | used | activate | improve | archive","extraido","extraida","goods-items-index.csv"
"42015019","Ornate Attire - Lady","Used to activate or improve Archive - Dainty Lantern - F","9001","","0","assets/images/game-data/goods/42015019.png","ornate | attire | lady | used | activate | improve | archive | dainty | lantern","extraido","extraida","goods-items-index.csv"
"37060036","Outfit Giftbox Shard","Provides energy for trails, greatly enhancing their abilities","120","","0","assets/images/game-data/goods/37060036.png","outfit | giftbox | shard | provides | energy | for | trails | greatly | enhancing | their | abilities","extraido","extraida","goods-items-index.csv"
"30450003","Paramount Manual","Will be deleted after the event series ends. - UA manual said to produce delicious meals. Can be used to host a Luxurious Feast","7114","","0","assets/images/game-data/goods/30450003.png","paramount | manual | will | deleted | after | the | event | series | ends | said | produce | delicious | meals | can | used | host | luxurious | feast","extraido","extraida","goods-items-index.csv"
"48190003","Passion Zither","","0","Activeness Chest | Activeness Pass | Alliance Beast | Alliance Pass | Ancient Vein | Antique | Arcadia Search | Archive Jump ID | Arena Points Chest | Array System | Attire Competition | Ball Present | Celestial Realm | Compass | Contest Deal | Customize Title | Daily Pack | Daily Rebate | Daily Spending | Daily Top-Up | Divine Compass | Divinity System | Dragon Treasure | Drakefire Legacy | Exchange Store | Expedition | Extreme Challenge | Fairyland Escort | Fairyland Quest | Fairyland Trade | Find NPC | First Top-Up | Fishing | Fishing Interface | Five Spirits Demon Seal | Fortune Deluxe Gift | Fortune Voucher | Free Deal | Friend | Friend's Gift | Fund Investment | Fuse | Gear Awakening | Glyph | Godsend System | Guild Chest | Guild Renaming | Holyweapon Descent | icon | Immortal Trial | Level Rewards | Loot Crate Opening | Lucky Freebie | Lucky Smash Egg | Mandate | Mandate Appraisal | Maze Treasure Search | Merit Chest | Mine Expedition | Mirage Arcadia | Monthly Card Weekly Card | New Server Co-buy | New Server Goal | Noah Vault | Northern Abyss | Number Collection Draw | Official's Salary | Path of Growth | Phoenix Feather Treasure | Point Master | Realm Clash | Road to Immortal | Rune Chest | Rune Crafting | Sacred Mountain Realm | Sea Palace Arcadia | Server Treasure Search | Single Top-Up Rebate | Skill System | Snow Exploration | Soul System | Spending Contest | Spirit Awakening | Spirit Clash | Spirit Root Fuse | Spirit Root System | Spirit Spring Trove | Technique | Technique DTC | Time Adventure | Time Arcadia | Time Realm | Timeforge Trial | Total Top-Up | Treasure Hunt | Trinket System | type | Verdure Shrine | Warrior's Challenge | Wishing Tower | Xenobeast","101","assets/images/game-data/goods/48190003.png","passion | zither","extraido","faltante","goods-items-index.csv"
"46140042","Path to Knowledge","","7008","","0","assets/images/game-data/goods/46140042.png","path | knowledge","extraido","faltante","goods-items-index.csv"
"46080129","Peacock Feather","","7010","","0","assets/images/game-data/goods/46080129.png","peacock | feather","extraido","faltante","goods-items-index.csv"
"46080030","Pearl-Bearing Dragon Dance","","7010","","0","assets/images/game-data/goods/46080030.png","pearl | bearing | dragon | dance","extraido","faltante","goods-items-index.csv"
"46110001","Permanent Hierarch Nimbus Activation, Frostfire Holy Dragon","","6056","","0","assets/images/game-data/goods/46110001.png","permanent | hierarch | nimbus | activation | frostfire | holy | dragon","extraido","faltante","goods-items-index.csv"
"48120001","Permanent Pet Spirit Activation","","7009","","0","assets/images/game-data/goods/48120001.png","permanent | pet | spirit | activation","extraido","faltante","goods-items-index.csv"
"36110001","Pet Essence","","6014","","0","assets/images/game-data/goods/36110001.png","pet | essence","extraido","faltante","goods-items-index.csv"
"23019462","Phoenix","","6055","","0","assets/images/game-data/goods/23019462.png","phoenix","extraido","faltante","goods-items-index.csv"
"43031","Phoenix","","1","Achievement | Advance Footprint | Advance Holyweapon | Alliance Clash | Ancient Ruins | Archive System | Chest | Daily Activeness | Day Login | Encounter | Fairyland Trade | Fuse | Gear Crafting | Gear Decomposition | Gear Enhancement | Gear Rousing | Gear Spiritus | Guild | Guild Wage | Guild Warehouse | icon | Love Fate | Military Rank Interface | Morph System | Mount Dungeon | Mount Star Up | Occult Card | Offline Idling | Online Rewards | Orb Fuse | Reincarnation | Rune | Send Red Packet | Send via Horn | Spin Wheel | Spirit Awakening | Spirit Cultivation | Spirit Treasure Draw | Spirit Vault | Spiritus Fuse | Swordflight | Talisman Interface | Top-Up | Transform - Star Up | Transform - Stats | Zodiac Showdown","46","assets/images/game-data/goods/43031.png","phoenix","extraido","faltante","goods-items-index.csv"
"46080125","Phoenix Cry","","7010","","0","assets/images/game-data/goods/46080125.png","phoenix | cry","extraido","faltante","goods-items-index.csv"
