"id","nombre","descripcion","go_to","source_match_count","source_names","bundle","icono_relativo","fuente_catalogo"
"48210014","Jade Carving - Shark Kun","","0","101","Activeness Chest | Activeness Pass | Alliance Beast | Alliance Pass | Ancient Vein | Antique | Arcadia Search | Archive Jump ID | Arena Points Chest | Array System | Attire Competition | Ball Present | Celestial Realm | Compass | Contest Deal | Customize Title | Daily Pack | Daily Rebate | Daily Spending | Daily Top-Up | Divine Compass | Divinity System | Dragon Treasure | Drakefire Legacy | Exchange Store | Expedition | Extreme Challenge | Fairyland Escort | Fairyland Quest | Fairyland Trade | Find NPC | First Top-Up | Fishing | Fishing Interface | Five Spirits Demon Seal | Fortune Deluxe Gift | Fortune Voucher | Free Deal | Friend | Friend's Gift | Fund Investment | Fuse | Gear Awakening | Glyph | Godsend System | Guild Chest | Guild Renaming | Holyweapon Descent | icon | Immortal Trial | Level Rewards | Loot Crate Opening | Lucky Freebie | Lucky Smash Egg | Mandate | Mandate Appraisal | Maze Treasure Search | Merit Chest | Mine Expedition | Mirage Arcadia | Monthly Card Weekly Card | New Server Co-buy | New Server Goal | Noah Vault | Northern Abyss | Number Collection Draw | Official's Salary | Path of Growth | Phoenix Feather Treasure | Point Master | Realm Clash | Road to Immortal | Rune Chest | Rune Crafting | Sacred Mountain Realm | Sea Palace Arcadia | Server Treasure Search | Single Top-Up Rebate | Skill System | Snow Exploration | Soul System | Spending Contest | Spirit Awakening | Spirit Clash | Spirit Root Fuse | Spirit Root System | Spirit Spring Trove | Technique | Technique DTC | Time Adventure | Time Arcadia | Time Realm | Timeforge Trial | Total Top-Up | Treasure Hunt | Trinket System | type | Verdure Shrine | Warrior's Challenge | Wishing Tower | Xenobeast","","assets/images/game-data/goods/48210014.png","goods-item-catalog.csv"
"48210013","Jade Carving - Taowu","","0","101","Activeness Chest | Activeness Pass | Alliance Beast | Alliance Pass | Ancient Vein | Antique | Arcadia Search | Archive Jump ID | Arena Points Chest | Array System | Attire Competition | Ball Present | Celestial Realm | Compass | Contest Deal | Customize Title | Daily Pack | Daily Rebate | Daily Spending | Daily Top-Up | Divine Compass | Divinity System | Dragon Treasure | Drakefire Legacy | Exchange Store | Expedition | Extreme Challenge | Fairyland Escort | Fairyland Quest | Fairyland Trade | Find NPC | First Top-Up | Fishing | Fishing Interface | Five Spirits Demon Seal | Fortune Deluxe Gift | Fortune Voucher | Free Deal | Friend | Friend's Gift | Fund Investment | Fuse | Gear Awakening | Glyph | Godsend System | Guild Chest | Guild Renaming | Holyweapon Descent | icon | Immortal Trial | Level Rewards | Loot Crate Opening | Lucky Freebie | Lucky Smash Egg | Mandate | Mandate Appraisal | Maze Treasure Search | Merit Chest | Mine Expedition | Mirage Arcadia | Monthly Card Weekly Card | New Server Co-buy | New Server Goal | Noah Vault | Northern Abyss | Number Collection Draw | Official's Salary | Path of Growth | Phoenix Feather Treasure | Point Master | Realm Clash | Road to Immortal | Rune Chest | Rune Crafting | Sacred Mountain Realm | Sea Palace Arcadia | Server Treasure Search | Single Top-Up Rebate | Skill System | Snow Exploration | Soul System | Spending Contest | Spirit Awakening | Spirit Clash | Spirit Root Fuse | Spirit Root System | Spirit Spring Trove | Technique | Technique DTC | Time Adventure | Time Arcadia | Time Realm | Timeforge Trial | Total Top-Up | Treasure Hunt | Trinket System | type | Verdure Shrine | Warrior's Challenge | Wishing Tower | Xenobeast","","assets/images/game-data/goods/48210013.png","goods-item-catalog.csv"
"48160014","Jade Carving - Wukong","","0","101","Activeness Chest | Activeness Pass | Alliance Beast | Alliance Pass | Ancient Vein | Antique | Arcadia Search | Archive Jump ID | Arena Points Chest | Array System | Attire Competition | Ball Present | Celestial Realm | Compass | Contest Deal | Customize Title | Daily Pack | Daily Rebate | Daily Spending | Daily Top-Up | Divine Compass | Divinity System | Dragon Treasure | Drakefire Legacy | Exchange Store | Expedition | Extreme Challenge | Fairyland Escort | Fairyland Quest | Fairyland Trade | Find NPC | First Top-Up | Fishing | Fishing Interface | Five Spirits Demon Seal | Fortune Deluxe Gift | Fortune Voucher | Free Deal | Friend | Friend's Gift | Fund Investment | Fuse | Gear Awakening | Glyph | Godsend System | Guild Chest | Guild Renaming | Holyweapon Descent | icon | Immortal Trial | Level Rewards | Loot Crate Opening | Lucky Freebie | Lucky Smash Egg | Mandate | Mandate Appraisal | Maze Treasure Search | Merit Chest | Mine Expedition | Mirage Arcadia | Monthly Card Weekly Card | New Server Co-buy | New Server Goal | Noah Vault | Northern Abyss | Number Collection Draw | Official's Salary | Path of Growth | Phoenix Feather Treasure | Point Master | Realm Clash | Road to Immortal | Rune Chest | Rune Crafting | Sacred Mountain Realm | Sea Palace Arcadia | Server Treasure Search | Single Top-Up Rebate | Skill System | Snow Exploration | Soul System | Spending Contest | Spirit Awakening | Spirit Clash | Spirit Root Fuse | Spirit Root System | Spirit Spring Trove | Technique | Technique DTC | Time Adventure | Time Arcadia | Time Realm | Timeforge Trial | Total Top-Up | Treasure Hunt | Trinket System | type | Verdure Shrine | Warrior's Challenge | Wishing Tower | Xenobeast","","assets/images/game-data/goods/48160014.png","goods-item-catalog.csv"
"48210016","Jade Carving - Wuzhiqi","","0","101","Activeness Chest | Activeness Pass | Alliance Beast | Alliance Pass | Ancient Vein | Antique | Arcadia Search | Archive Jump ID | Arena Points Chest | Array System | Attire Competition | Ball Present | Celestial Realm | Compass | Contest Deal | Customize Title | Daily Pack | Daily Rebate | Daily Spending | Daily Top-Up | Divine Compass | Divinity System | Dragon Treasure | Drakefire Legacy | Exchange Store | Expedition | Extreme Challenge | Fairyland Escort | Fairyland Quest | Fairyland Trade | Find NPC | First Top-Up | Fishing | Fishing Interface | Five Spirits Demon Seal | Fortune Deluxe Gift | Fortune Voucher | Free Deal | Friend | Friend's Gift | Fund Investment | Fuse | Gear Awakening | Glyph | Godsend System | Guild Chest | Guild Renaming | Holyweapon Descent | icon | Immortal Trial | Level Rewards | Loot Crate Opening | Lucky Freebie | Lucky Smash Egg | Mandate | Mandate Appraisal | Maze Treasure Search | Merit Chest | Mine Expedition | Mirage Arcadia | Monthly Card Weekly Card | New Server Co-buy | New Server Goal | Noah Vault | Northern Abyss | Number Collection Draw | Official's Salary | Path of Growth | Phoenix Feather Treasure | Point Master | Realm Clash | Road to Immortal | Rune Chest | Rune Crafting | Sacred Mountain Realm | Sea Palace Arcadia | Server Treasure Search | Single Top-Up Rebate | Skill System | Snow Exploration | Soul System | Spending Contest | Spirit Awakening | Spirit Clash | Spirit Root Fuse | Spirit Root System | Spirit Spring Trove | Technique | Technique DTC | Time Adventure | Time Arcadia | Time Realm | Timeforge Trial | Total Top-Up | Treasure Hunt | Trinket System | type | Verdure Shrine | Warrior's Challenge | Wishing Tower | Xenobeast","","assets/images/game-data/goods/48210016.png","goods-item-catalog.csv"
"48200016","Jade Carving - Yinglong","","0","101","Activeness Chest | Activeness Pass | Alliance Beast | Alliance Pass | Ancient Vein | Antique | Arcadia Search | Archive Jump ID | Arena Points Chest | Array System | Attire Competition | Ball Present | Celestial Realm | Compass | Contest Deal | Customize Title | Daily Pack | Daily Rebate | Daily Spending | Daily Top-Up | Divine Compass | Divinity System | Dragon Treasure | Drakefire Legacy | Exchange Store | Expedition | Extreme Challenge | Fairyland Escort | Fairyland Quest | Fairyland Trade | Find NPC | First Top-Up | Fishing | Fishing Interface | Five Spirits Demon Seal | Fortune Deluxe Gift | Fortune Voucher | Free Deal | Friend | Friend's Gift | Fund Investment | Fuse | Gear Awakening | Glyph | Godsend System | Guild Chest | Guild Renaming | Holyweapon Descent | icon | Immortal Trial | Level Rewards | Loot Crate Opening | Lucky Freebie | Lucky Smash Egg | Mandate | Mandate Appraisal | Maze Treasure Search | Merit Chest | Mine Expedition | Mirage Arcadia | Monthly Card Weekly Card | New Server Co-buy | New Server Goal | Noah Vault | Northern Abyss | Number Collection Draw | Official's Salary | Path of Growth | Phoenix Feather Treasure | Point Master | Realm Clash | Road to Immortal | Rune Chest | Rune Crafting | Sacred Mountain Realm | Sea Palace Arcadia | Server Treasure Search | Single Top-Up Rebate | Skill System | Snow Exploration | Soul System | Spending Contest | Spirit Awakening | Spirit Clash | Spirit Root Fuse | Spirit Root System | Spirit Spring Trove | Technique | Technique DTC | Time Adventure | Time Arcadia | Time Realm | Timeforge Trial | Total Top-Up | Treasure Hunt | Trinket System | type | Verdure Shrine | Warrior's Challenge | Wishing Tower | Xenobeast","","assets/images/game-data/goods/48200016.png","goods-item-catalog.csv"
"46140056","Jade Flower Fate","","7008","0","","","assets/images/game-data/goods/46140056.png","goods-item-catalog.csv"
"46080009","Jade Plumage","","3","9","Conquest Chest | Drakesoul Bloodline | Gear Refinement | icon | Mount Skin | Talisman Interface | Wedding Ring Bag | Wedding Ring Upgrade | Wings Dungeon","","assets/images/game-data/goods/46080009.png","goods-item-catalog.csv"
"42016058","Jade Rabbit - Celestial Archive","Used to activate or improve Archive - Jade Rabbit - Mystic","9001","0","","","assets/images/game-data/goods/42016058.png","goods-item-catalog.csv"
"42016060","Jade Rabbit - Divine Archive","Used to activate or improve Archive - Jade Rabbit - Sacred","9001","0","","","assets/images/game-data/goods/42016060.png","goods-item-catalog.csv"
"42016057","Jade Rabbit - Mystic Archive","Used to activate or improve Archive - Jade Rabbit - Spirit","9001","0","","","assets/images/game-data/goods/42016057.png","goods-item-catalog.csv"
"42016059","Jade Rabbit - Sacred Archive","Used to activate or improve Archive - Jade Rabbit - Sky","9001","0","","","assets/images/game-data/goods/42016059.png","goods-item-catalog.csv"
"42016056","Jade Rabbit - Spirit Archive","Used to activate or improve Archive - Dragon Maiden - Divine","9001","0","","","assets/images/game-data/goods/42016056.png","goods-item-catalog.csv"
"46080029","Jade Radiance Disc","","7010","0","","","assets/images/game-data/goods/46080029.png","goods-item-catalog.csv"
"42018002","Jade-Like Grace Archive","Used to activate or improve Archive - National Beauty","9001","0","","","assets/images/game-data/goods/42018002.png","goods-item-catalog.csv"
"46080082","Jadetree Bone","","7010","0","","","assets/images/game-data/goods/46080082.png","goods-item-catalog.csv"
"42016028","Jiang Ziya - Celestial Archive","Used to activate or improve Archive - Jiang Ziya - Mystic","9001","0","","","assets/images/game-data/goods/42016028.png","goods-item-catalog.csv"
"42016030","Jiang Ziya - Divine Archive","Used to activate or improve Archive - Jiang Ziya - Sacred","9001","0","","","assets/images/game-data/goods/42016030.png","goods-item-catalog.csv"
"42016027","Jiang Ziya - Mystic Archive","Used to activate or improve Archive - Jiang Ziya - Spirit","9001","0","","","assets/images/game-data/goods/42016027.png","goods-item-catalog.csv"
"42016029","Jiang Ziya - Sacred Archive","Used to activate or improve Archive - Jiang Ziya - Sky","9001","0","","","assets/images/game-data/goods/42016029.png","goods-item-catalog.csv"
"42016026","Jiang Ziya - Spirit Archive","Used to activate or improve Archive - Martial Sage - Divine","9001","0","","","assets/images/game-data/goods/42016026.png","goods-item-catalog.csv"
"42017007","Jiaotu Archive","Used to activate or improve Archive - Baxia","9001","0","","","assets/images/game-data/goods/42017007.png","goods-item-catalog.csv"
"46055153","Jingle Giftbox - Emerald","","6058","0","","","assets/images/game-data/goods/46055153.png","goods-item-catalog.csv"
"46052153","Jingle Giftbox - Ethereal","","6058","0","","","assets/images/game-data/goods/46052153.png","goods-item-catalog.csv"
"46051153","Jingle Giftbox - Green","","6058","0","","","assets/images/game-data/goods/46051153.png","goods-item-catalog.csv"
"46054153","Jingle Giftbox - Nostalgia","","6058","0","","","assets/images/game-data/goods/46054153.png","goods-item-catalog.csv"
"46053153","Jingle Giftbox - Rouge","","6058","0","","","assets/images/game-data/goods/46053153.png","goods-item-catalog.csv"
"30470202","Jingwei","Used to activate and star up the Advanced Transform - Kuafu","9132","0","","","assets/images/game-data/goods/30470202.png","goods-item-catalog.csv"
"42014306","King of Mount Hua Archive","Used to activate or improve Archive - Dubhe","9001","0","","","assets/images/game-data/goods/42014306.png","goods-item-catalog.csv"
"46140072","Kongtong Seal","","7008","0","","","assets/images/game-data/goods/46140072.png","goods-item-catalog.csv"
"46140071","Kunlun Mirror","","7008","0","","","assets/images/game-data/goods/46140071.png","goods-item-catalog.csv"
"46140048","Lafite","","7008","0","","","assets/images/game-data/goods/46140048.png","goods-item-catalog.csv"
"45070008","Life Force","","6057","0","","","assets/images/game-data/goods/45070008.png","goods-item-catalog.csv"
"59010003","Lifelong","reward of romantic Wedding Feast, this ring represents friendship","0","101","Activeness Chest | Activeness Pass | Alliance Beast | Alliance Pass | Ancient Vein | Antique | Arcadia Search | Archive Jump ID | Arena Points Chest | Array System | Attire Competition | Ball Present | Celestial Realm | Compass | Contest Deal | Customize Title | Daily Pack | Daily Rebate | Daily Spending | Daily Top-Up | Divine Compass | Divinity System | Dragon Treasure | Drakefire Legacy | Exchange Store | Expedition | Extreme Challenge | Fairyland Escort | Fairyland Quest | Fairyland Trade | Find NPC | First Top-Up | Fishing | Fishing Interface | Five Spirits Demon Seal | Fortune Deluxe Gift | Fortune Voucher | Free Deal | Friend | Friend's Gift | Fund Investment | Fuse | Gear Awakening | Glyph | Godsend System | Guild Chest | Guild Renaming | Holyweapon Descent | icon | Immortal Trial | Level Rewards | Loot Crate Opening | Lucky Freebie | Lucky Smash Egg | Mandate | Mandate Appraisal | Maze Treasure Search | Merit Chest | Mine Expedition | Mirage Arcadia | Monthly Card Weekly Card | New Server Co-buy | New Server Goal | Noah Vault | Northern Abyss | Number Collection Draw | Official's Salary | Path of Growth | Phoenix Feather Treasure | Point Master | Realm Clash | Road to Immortal | Rune Chest | Rune Crafting | Sacred Mountain Realm | Sea Palace Arcadia | Server Treasure Search | Single Top-Up Rebate | Skill System | Snow Exploration | Soul System | Spending Contest | Spirit Awakening | Spirit Clash | Spirit Root Fuse | Spirit Root System | Spirit Spring Trove | Technique | Technique DTC | Time Adventure | Time Arcadia | Time Realm | Timeforge Trial | Total Top-Up | Treasure Hunt | Trinket System | type | Verdure Shrine | Warrior's Challenge | Wishing Tower | Xenobeast","","assets/images/game-data/goods/59010003.png","goods-item-catalog.csv"
"46140043","Light Warhammer","","7008","0","","","assets/images/game-data/goods/46140043.png","goods-item-catalog.csv"
"46051154","Local Landscape - Emerald","","6058","0","","","assets/images/game-data/goods/46051154.png","goods-item-catalog.csv"
"46054154","Local Landscape - Ethereal","","6058","0","","","assets/images/game-data/goods/46054154.png","goods-item-catalog.csv"
"46052154","Local Landscape - Green","","6058","0","","","assets/images/game-data/goods/46052154.png","goods-item-catalog.csv"
"46055154","Local Landscape - Nostalgia","","6058","0","","","assets/images/game-data/goods/46055154.png","goods-item-catalog.csv"
"46053154","Local Landscape - Rouge","","6058","0","","","assets/images/game-data/goods/46053154.png","goods-item-catalog.csv"
"46140032","Lost Castle","","7008","0","","","assets/images/game-data/goods/46140032.png","goods-item-catalog.csv"
"46140031","Lover's Hymn","","7008","0","","","assets/images/game-data/goods/46140031.png","goods-item-catalog.csv"
"30450002","Luxury Manual","Will be deleted after the event series ends. - RA manual said to produce delicious meals. Can be used to host a Hearty Feast","7114","0","","","assets/images/game-data/goods/30450002.png","goods-item-catalog.csv"
"42019124","Major Cold Archive","Used to activate or improve Archive - Minor Cold","9001","0","","","assets/images/game-data/goods/42019124.png","goods-item-catalog.csv"
"42019112","Major Heat Archive","Used to activate or improve Archive - Minor Heat","9001","0","","","assets/images/game-data/goods/42019112.png","goods-item-catalog.csv"
"42019121","Major Snow Archive","Used to activate or improve Archive - Minor Snow","9001","0","","","assets/images/game-data/goods/42019121.png","goods-item-catalog.csv"
"42014201","Martial Deity Archive","Used to activate or improve Archive - Omenflare","9001","0","","","assets/images/game-data/goods/42014201.png","goods-item-catalog.csv"
"42016018","Martial Lord - Celestial Archive","Used to activate or improve Archive - Martial Lord - Mystic","9001","0","","","assets/images/game-data/goods/42016018.png","goods-item-catalog.csv"
"42016020","Martial Lord - Divine Archive","Used to activate or improve Archive - Martial Lord - Sacred","9001","0","","","assets/images/game-data/goods/42016020.png","goods-item-catalog.csv"
"42016017","Martial Lord - Mystic Archive","Used to activate or improve Archive - Martial Lord - Spirit","9001","0","","","assets/images/game-data/goods/42016017.png","goods-item-catalog.csv"
"42016019","Martial Lord - Sacred Archive","Used to activate or improve Archive - Martial Lord - Sky","9001","0","","","assets/images/game-data/goods/42016019.png","goods-item-catalog.csv"
"42016016","Martial Lord - Spirit Archive","Used to activate or improve Archive - Daji - Divine","9001","0","","","assets/images/game-data/goods/42016016.png","goods-item-catalog.csv"
"42016023","Martial Sage - Celestial Archive","Used to activate or improve Archive - Martial Sage - Mystic","9001","0","","","assets/images/game-data/goods/42016023.png","goods-item-catalog.csv"
"42016025","Martial Sage - Divine Archive","Used to activate or improve Archive - Martial Sage - Sacred","9001","0","","","assets/images/game-data/goods/42016025.png","goods-item-catalog.csv"
"42016022","Martial Sage - Mystic Archive","Used to activate or improve Archive - Martial Sage - Spirit","9001","0","","","assets/images/game-data/goods/42016022.png","goods-item-catalog.csv"
"42016024","Martial Sage - Sacred Archive","Used to activate or improve Archive - Martial Sage - Sky","9001","0","","","assets/images/game-data/goods/42016024.png","goods-item-catalog.csv"
"42016021","Martial Sage - Spirit Archive","Used to activate or improve Archive - Martial Lord - Divine","9001","0","","","assets/images/game-data/goods/42016021.png","goods-item-catalog.csv"
"42014303","Megrez Archive","Used to activate or improve Archive - Mizar","9001","0","","","assets/images/game-data/goods/42014303.png","goods-item-catalog.csv"
"46052151","Melodic Harmony - Emerald","","6058","0","","","assets/images/game-data/goods/46052151.png","goods-item-catalog.csv"
"46055151","Melodic Harmony - Ethereal","","6058","0","","","assets/images/game-data/goods/46055151.png","goods-item-catalog.csv"
"46051151","Melodic Harmony - Green","","6058","0","","","assets/images/game-data/goods/46051151.png","goods-item-catalog.csv"
"46053151","Melodic Harmony - Nostalgia","","6058","0","","","assets/images/game-data/goods/46053151.png","goods-item-catalog.csv"
"46054151","Melodic Harmony - Rouge","","6058","0","","","assets/images/game-data/goods/46054151.png","goods-item-catalog.csv"
"48170007","Melting","","0","101","Activeness Chest | Activeness Pass | Alliance Beast | Alliance Pass | Ancient Vein | Antique | Arcadia Search | Archive Jump ID | Arena Points Chest | Array System | Attire Competition | Ball Present | Celestial Realm | Compass | Contest Deal | Customize Title | Daily Pack | Daily Rebate | Daily Spending | Daily Top-Up | Divine Compass | Divinity System | Dragon Treasure | Drakefire Legacy | Exchange Store | Expedition | Extreme Challenge | Fairyland Escort | Fairyland Quest | Fairyland Trade | Find NPC | First Top-Up | Fishing | Fishing Interface | Five Spirits Demon Seal | Fortune Deluxe Gift | Fortune Voucher | Free Deal | Friend | Friend's Gift | Fund Investment | Fuse | Gear Awakening | Glyph | Godsend System | Guild Chest | Guild Renaming | Holyweapon Descent | icon | Immortal Trial | Level Rewards | Loot Crate Opening | Lucky Freebie | Lucky Smash Egg | Mandate | Mandate Appraisal | Maze Treasure Search | Merit Chest | Mine Expedition | Mirage Arcadia | Monthly Card Weekly Card | New Server Co-buy | New Server Goal | Noah Vault | Northern Abyss | Number Collection Draw | Official's Salary | Path of Growth | Phoenix Feather Treasure | Point Master | Realm Clash | Road to Immortal | Rune Chest | Rune Crafting | Sacred Mountain Realm | Sea Palace Arcadia | Server Treasure Search | Single Top-Up Rebate | Skill System | Snow Exploration | Soul System | Spending Contest | Spirit Awakening | Spirit Clash | Spirit Root Fuse | Spirit Root System | Spirit Spring Trove | Technique | Technique DTC | Time Adventure | Time Arcadia | Time Realm | Timeforge Trial | Total Top-Up | Treasure Hunt | Trinket System | type | Verdure Shrine | Warrior's Challenge | Wishing Tower | Xenobeast","","assets/images/game-data/goods/48170007.png","goods-item-catalog.csv"
"42014206","Mercury Archive","Used to activate or improve Archive - Vega","9001","0","","","assets/images/game-data/goods/42014206.png","goods-item-catalog.csv"
"46052160","Meteoric Rise - Emerald","","6058","0","","","assets/images/game-data/goods/46052160.png","goods-item-catalog.csv"
"46054160","Meteoric Rise - Ethereal","","6058","0","","","assets/images/game-data/goods/46054160.png","goods-item-catalog.csv"
"46053160","Meteoric Rise - Green","","6058","0","","","assets/images/game-data/goods/46053160.png","goods-item-catalog.csv"
"46051149","Meteoric Rise - Nostalgia","","6058","0","","","assets/images/game-data/goods/46051149.png","goods-item-catalog.csv"
"46051160","Meteoric Rise - Nostalgia","","6058","0","","","assets/images/game-data/goods/46051160.png","goods-item-catalog.csv"
"46055160","Meteoric Rise - Rouge","","6058","0","","","assets/images/game-data/goods/46055160.png","goods-item-catalog.csv"
"48180009","Miasma","","0","101","Activeness Chest | Activeness Pass | Alliance Beast | Alliance Pass | Ancient Vein | Antique | Arcadia Search | Archive Jump ID | Arena Points Chest | Array System | Attire Competition | Ball Present | Celestial Realm | Compass | Contest Deal | Customize Title | Daily Pack | Daily Rebate | Daily Spending | Daily Top-Up | Divine Compass | Divinity System | Dragon Treasure | Drakefire Legacy | Exchange Store | Expedition | Extreme Challenge | Fairyland Escort | Fairyland Quest | Fairyland Trade | Find NPC | First Top-Up | Fishing | Fishing Interface | Five Spirits Demon Seal | Fortune Deluxe Gift | Fortune Voucher | Free Deal | Friend | Friend's Gift | Fund Investment | Fuse | Gear Awakening | Glyph | Godsend System | Guild Chest | Guild Renaming | Holyweapon Descent | icon | Immortal Trial | Level Rewards | Loot Crate Opening | Lucky Freebie | Lucky Smash Egg | Mandate | Mandate Appraisal | Maze Treasure Search | Merit Chest | Mine Expedition | Mirage Arcadia | Monthly Card Weekly Card | New Server Co-buy | New Server Goal | Noah Vault | Northern Abyss | Number Collection Draw | Official's Salary | Path of Growth | Phoenix Feather Treasure | Point Master | Realm Clash | Road to Immortal | Rune Chest | Rune Crafting | Sacred Mountain Realm | Sea Palace Arcadia | Server Treasure Search | Single Top-Up Rebate | Skill System | Snow Exploration | Soul System | Spending Contest | Spirit Awakening | Spirit Clash | Spirit Root Fuse | Spirit Root System | Spirit Spring Trove | Technique | Technique DTC | Time Adventure | Time Arcadia | Time Realm | Timeforge Trial | Total Top-Up | Treasure Hunt | Trinket System | type | Verdure Shrine | Warrior's Challenge | Wishing Tower | Xenobeast","","assets/images/game-data/goods/48180009.png","goods-item-catalog.csv"
"23019439","Midnight Ink Dragon","","6055","0","","","assets/images/game-data/goods/23019439.png","goods-item-catalog.csv"
"42015057","Midnight Rally - Gentleman","Used to activate or improve Archive - Frosted Lotus - F","9001","0","","","assets/images/game-data/goods/42015057.png","goods-item-catalog.csv"
"42015058","Midnight Rally - Lady","Used to activate or improve Archive - Midnight Rally - M","9001","0","","","assets/images/game-data/goods/42015058.png","goods-item-catalog.csv"
"42015039","Mighty General - Gentleman","Used to activate or improve Archive - Distant Landscape - M","9001","0","","","assets/images/game-data/goods/42015039.png","goods-item-catalog.csv"
"42015040","Mighty General - Lady","Used to activate or improve Archive - Mighty General - M","9001","0","","","assets/images/game-data/goods/42015040.png","goods-item-catalog.csv"
"42019123","Minor Cold Archive","Used to activate or improve Archive - Winter Solstice","9001","0","","","assets/images/game-data/goods/42019123.png","goods-item-catalog.csv"
"42019111","Minor Heat Archive","Used to activate or improve Archive - Summer Solstice","9001","0","","","assets/images/game-data/goods/42019111.png","goods-item-catalog.csv"
"42019120","Minor Snow Archive","Used to activate or improve Archive - Start of Winter","9001","0","","","assets/images/game-data/goods/42019120.png","goods-item-catalog.csv"
"48180011","Mirage Realm","","0","101","Activeness Chest | Activeness Pass | Alliance Beast | Alliance Pass | Ancient Vein | Antique | Arcadia Search | Archive Jump ID | Arena Points Chest | Array System | Attire Competition | Ball Present | Celestial Realm | Compass | Contest Deal | Customize Title | Daily Pack | Daily Rebate | Daily Spending | Daily Top-Up | Divine Compass | Divinity System | Dragon Treasure | Drakefire Legacy | Exchange Store | Expedition | Extreme Challenge | Fairyland Escort | Fairyland Quest | Fairyland Trade | Find NPC | First Top-Up | Fishing | Fishing Interface | Five Spirits Demon Seal | Fortune Deluxe Gift | Fortune Voucher | Free Deal | Friend | Friend's Gift | Fund Investment | Fuse | Gear Awakening | Glyph | Godsend System | Guild Chest | Guild Renaming | Holyweapon Descent | icon | Immortal Trial | Level Rewards | Loot Crate Opening | Lucky Freebie | Lucky Smash Egg | Mandate | Mandate Appraisal | Maze Treasure Search | Merit Chest | Mine Expedition | Mirage Arcadia | Monthly Card Weekly Card | New Server Co-buy | New Server Goal | Noah Vault | Northern Abyss | Number Collection Draw | Official's Salary | Path of Growth | Phoenix Feather Treasure | Point Master | Realm Clash | Road to Immortal | Rune Chest | Rune Crafting | Sacred Mountain Realm | Sea Palace Arcadia | Server Treasure Search | Single Top-Up Rebate | Skill System | Snow Exploration | Soul System | Spending Contest | Spirit Awakening | Spirit Clash | Spirit Root Fuse | Spirit Root System | Spirit Spring Trove | Technique | Technique DTC | Time Adventure | Time Arcadia | Time Realm | Timeforge Trial | Total Top-Up | Treasure Hunt | Trinket System | type | Verdure Shrine | Warrior's Challenge | Wishing Tower | Xenobeast","","assets/images/game-data/goods/48180011.png","goods-item-catalog.csv"
"23019463","Mirage Realm Kun","","6055","0","","","assets/images/game-data/goods/23019463.png","goods-item-catalog.csv"
"42014302","Mizar Archive","Used to activate or improve Archive - Alkaid","9001","0","","","assets/images/game-data/goods/42014302.png","goods-item-catalog.csv"
"23019310","Mohist's Beast","","6055","0","","","assets/images/game-data/goods/23019310.png","goods-item-catalog.csv"
"46160002","Monarch Schemes","","1","46","Achievement | Advance Footprint | Advance Holyweapon | Alliance Clash | Ancient Ruins | Archive System | Chest | Daily Activeness | Day Login | Encounter | Fairyland Trade | Fuse | Gear Crafting | Gear Decomposition | Gear Enhancement | Gear Rousing | Gear Spiritus | Guild | Guild Wage | Guild Warehouse | icon | Love Fate | Military Rank Interface | Morph System | Mount Dungeon | Mount Star Up | Occult Card | Offline Idling | Online Rewards | Orb Fuse | Reincarnation | Rune | Send Red Packet | Send via Horn | Spin Wheel | Spirit Awakening | Spirit Cultivation | Spirit Treasure Draw | Spirit Vault | Spiritus Fuse | Swordflight | Talisman Interface | Top-Up | Transform - Star Up | Transform - Stats | Zodiac Showdown","","assets/images/game-data/goods/46160002.png","goods-item-catalog.csv"
"32030008","Mount Flux d $ AA necessary material for the fusion of Golden Holyware Gear","","6050","0","","","assets/images/game-data/goods/32030008.png","goods-item-catalog.csv"
"32030005","Mount Item","Provides energy for mounts, greatly enhancing their abilities","288","0","","","assets/images/game-data/goods/32030005.png","goods-item-catalog.csv"
"74020001","Mysterious Card","Mysterious Card J Mysterious Card J","1000","0","","","assets/images/game-data/goods/74020001.png","goods-item-catalog.csv"
"74030001","Mysterious Card","Mysterious Card J Mysterious Card J","1000","0","","","assets/images/game-data/goods/74030001.png","goods-item-catalog.csv"
"94020001","Mysterious Card","","1000","0","","","assets/images/game-data/goods/94020001.png","goods-item-catalog.csv"
"30060061","Mysterious Item","Can be used for Fairy Vault draws. The prize includes rare items, special Morphs, and more","9101","0","","","assets/images/game-data/goods/30060061.png","goods-item-catalog.csv"
